,Name,Age,Overall,Potential,Special,Nationality,Club
6832,M. Koffi,29,68,68,1627,Burkina Faso,Ettifaq FC
6833,P. Fabian,28,68,68,1334,Germany,VfL Bochum 1848
6834,Y. Anchico,32,68,68,1935,Colombia,Atlético Bucaramanga
6835,F. Kaplan,27,68,71,1144,Turkey,Antalyaspor
6836,A. Dembele,28,68,68,1874,France,Chamois Niortais Football Club
6837,P. Schobesberger,22,68,74,1753,Austria,SK Rapid Wien
6838,R. Clark,33,68,68,1914,United States,Houston Dynamo
6839,A. Timofeev,22,68,78,1747,Russia,Spartak Moscow
6840,J. Vela,22,68,72,1817,England,Bolton Wanderers
6841,P. Lipski,22,68,77,1678,Poland,Ruch Chorzów
6842,X. Chen,32,68,68,1795,Chinese Taipei,KV Mechelen
6843,Anselmo Meirás,32,68,68,1644,Brazil,Atlético Paranaense
6844,K. Igboananike,27,68,68,1699,Nigeria,Örebro SK
6845,Reynaldo,26,68,68,1672,Brazil,Adanaspor
6846,F. Canever,26,68,68,1585,Argentina,Club Atlético Aldosivi
6847,L. Broź,30,68,68,1844,Poland,Legia Warszawa
6848,Shin Hyung Min,29,68,68,1923,Korea Republic,Jeonbuk Hyundai Motors
6849,M. Eramo,26,68,68,1844,Italy,Benevento
6850,M. Zimmermann,24,68,72,1771,Germany,VfB Stuttgart
6851,A. Morleo,32,68,68,1862,Italy,Bari
6852,E. Demir,26,68,69,1821,Sweden,Waasland-Beveren
6853,J. Alvbåge,33,68,68,1087,Sweden,Stabæk Fotball
6854,M. Luque,23,68,74,1683,Argentina,AD Alcorcón
6855,Claudiosa Paes,24,68,69,1817,Brazil,Vasco da Gama
6856,A. Yasin,25,68,69,1691,Iraq,BK Häcken
6857,A. Alvarez,31,68,68,1780,El Salvador,Chicago Fire
6858,M. Sobottka,22,68,75,1721,Germany,Fortuna Düsseldorf
6859,G. Baah,24,68,71,1633,Ghana,New York Red Bulls
6860,R. Bormuth,20,68,78,1521,Germany,Fortuna Düsseldorf
6861,D. Cowie,33,68,68,1862,Scotland,Heart of Midlothian
6862,Fran Vélez,25,68,72,1619,Spain,UD Almería
6863,B. Jović,25,68,71,1736,Slovenia,Bursaspor
6864,M. Calderoni,27,68,68,1752,Italy,Novara
6865,B. Kumordzi,31,68,68,1832,Ghana,KRC Genk
6866,D. Orlishausen,33,68,68,1023,Germany,Karlsruher SC
6867,U. Uçar,29,68,68,1780,Turkey,Medipol Başakşehir FK
6868,Claytisco Branco,32,68,68,1741,Brazil,Coritiba
6869,S. Nijland,27,68,68,1704,Netherlands,PEC Zwolle
6870,R. Draper,27,68,68,1789,England,Inverness Caledonian Thistle
6871,R. Crivello,24,68,71,1535,Italy,Frosinone
6872,M. Taylor,26,68,69,1716,England,Bristol City
6873,R. Grzyb,33,68,68,1815,Poland,Jagiellonia Białystok
6874,T. Ayasse,29,68,68,1810,France,Le Havre AC
6875,S. Johnson,27,68,71,1117,United States,New York City FC
6876,Kim Ho Nam,27,68,68,1816,Korea Republic,Sangju Sangmu FC
6877,R. Tunnicliffe,23,68,74,1827,England,Wigan Athletic
6878,Jang Hyeon Soo,24,68,71,1452,Korea Republic,FC Tokyo
6879,J. Bamba,20,68,76,1720,France,Angers SCO
6881,Pablo Marí,22,68,77,1482,Spain,Girona FC
6882,K. Sharahili,28,68,68,1125,Saudi Arabia,Al Raed
6883,K. Steppe,27,68,69,1195,Belgium,SV Zulte-Waregem
6884,M. Cissokho,29,68,68,1660,Senegal,Nîmes Olympique
6885,C. Coady,23,68,74,1873,England,Wolverhampton Wanderers
6886,S. Cuerdo,29,68,68,1191,Argentina,CD Cobresal
6887,E. Ocansey,18,68,80,1689,Ghana,KAS Eupen
6888,D. Buballa,26,68,69,1731,Germany,FC St. Pauli
6889,Dani Güiza,35,68,68,1584,Spain,Cádiz CF
6891,G. Hupperts,24,68,71,1741,Netherlands,Sporting Lokeren
6892,J. Bela,23,68,73,1657,France,Dijon FCO
6893,J. Bela,23,68,73,1657,France,Dijon FCO
6894,G. Ariyibi,21,68,80,1577,United States,Nottingham Forest
6895,H. Dellafiore,31,68,68,1506,Italy,Latina
6896,M. Taylor,34,68,68,1980,England,Northampton Town
6897,L. Ayçiçek,22,68,76,1740,Germany,TSV 1860 München
6898,Ansotegi,33,68,68,1478,Spain,RCD Mallorca
6899,J. Moya,23,68,73,1397,Colombia,Independiente Santa Fe
6900,F. Silva,25,68,69,1755,Argentina,Godoy Cruz
6901,Y. Endo,28,68,68,1794,Japan,Kashima Antlers
6902,R. Miyaichi,23,68,72,1591,Japan,FC St. Pauli
6903,Nuno Valente,24,68,73,1815,Portugal,FC Arouca
6904,U. Çiftçi,24,68,71,1737,Turkey,Gençlerbirliği SK
6905,A. Castro,32,68,68,1905,Argentina,Club Atlético Aldosivi
6906,R. Strebinger,23,68,72,1026,Austria,SK Rapid Wien
6907,D. Brown,25,68,71,1661,Jamaica,DC United
6908,N. Citro,27,68,68,1641,Italy,Trapani
6909,S. Fornezzi,33,68,68,1173,Slovenia,Antalyaspor
6910,F. Daprelà,25,68,69,1820,Switzerland,Bari
6911,Bruno Mendes,21,68,76,1572,Brazil,Vitória Guimarães
6912,C. Corvalán,27,68,68,1748,Argentina,Arsenal de Sarandí
6913,F. Nájera,32,68,68,1457,Colombia,La Equidad
6914,P. Mandanda,26,68,69,1090,DR Congo,Sporting de Charleroi
6915,M. Djuric,26,68,69,1575,Bosnia Herzegovina,Bristol City
6916,Puertas,24,68,71,1705,Spain,UD Almería
6917,Hedson Porfírio,28,68,68,1654,Brazil,Avaí FC
6918,M. Pérez Guedes,24,68,69,1721,Argentina,Club Olimpo
6919,B. Meling,21,68,74,1734,Norway,Rosenborg BK
6920,A. Mbengue,24,68,73,1584,Senegal,Terek Grozny
6921,L. Bittante,22,68,74,1714,Italy,US Salernitana 1919
6922,C. Rodríguez,22,68,76,1740,Colombia,Puebla FC
6923,Lucas Medeirão,32,68,68,1633,Brazil,Criciúma
6924,A. Cocco,30,68,68,1673,Italy,Cesena
6925,P. Bråtveit,20,68,80,1118,Norway,FK Haugesund
6926,K. Walker,26,68,68,1886,Sweden,Djurgårdens IF
6927,A. Popa,27,68,68,1771,Romania,Reading
6928,S. Dragun,28,68,68,1791,Belarus,FC Orenburg
6929,M. Breuer,36,68,68,1521,Netherlands,Sparta Rotterdam
6930,Natalio,31,68,68,1729,Spain,UCAM Murcia CF
6931,K. Janus,30,68,68,1810,Poland,Zagłębie Lubin
6932,T. Kleindienst,20,68,75,1576,Germany,1. FC Heidenheim 1846
6933,E. Koulouris,20,68,78,1514,Greece,PAOK
6934,B. Bourigeaud,22,68,77,1796,France,Racing Club de Lens
6935,R. Dekker,21,68,74,1798,Netherlands,PEC Zwolle
6936,K. Phillips,20,68,80,1860,England,Leeds United
6937,A. Villete,25,68,71,920,Uruguay,Patriotas Boyacá FC
6938,J. Nation,26,68,70,1499,Norway,Vålerenga Fotball
6939,S. Fischer,27,68,68,1560,Netherlands,Go Ahead Eagles
6940,D. Hubert,28,68,68,1782,Belgium,Royal Excel Mouscron
6941,T. Grøgaard,22,68,77,1773,Norway,Odds BK
6942,L. Reyes,25,68,71,1746,Mexico,Club Atlas
6943,D. Cvetinović,27,68,69,1693,Serbia,Racing Club de Lens
6944,F. Avenatti,23,68,74,1451,Uruguay,Ternana
6945,D. Abakumov,26,68,71,1019,Russia,FC Orenburg
6946,D. Høegh,25,68,72,1583,Denmark,FC Basel 1893
6947,C. Martschinko,22,68,73,1867,Austria,FK Austria Wien
6948,D. Lazić,21,68,77,1537,Serbia,Alanyaspor
6949,Dener Rolim,28,68,68,1680,Brazil,Cruzeiro
6950,V. Koman,27,68,68,1816,Hungary,Adanaspor
6951,N. Hasselbaink,25,68,70,1771,Suriname,Excelsior
6952,P. McGowan,28,68,68,1843,Scotland,Dundee FC
6953,S. Prcić,22,68,73,1867,Bosnia Herzegovina,Stade Rennais FC
6954,S. Prcić,22,68,73,1867,Bosnia Herzegovina,Stade Rennais FC
6955,T. Pellenard,22,68,75,1627,France,FC Girondins de Bordeaux
6956,A. Nouri,26,68,69,1800,Norway,SK Brann
6957,J. Bidwell,23,68,74,1750,England,Queens Park Rangers
6958,C. Gartner,22,68,75,1816,Austria,Fortuna Düsseldorf
6959,Aitor García,22,68,75,1681,Spain,Cádiz CF
6960,Edgar Ié,22,68,75,1719,Portugal,Os Belenenses
6961,V. Castillo,28,68,68,1799,Colombia,Atlético Huila
6962,A. Piccolo,28,68,68,1632,Italy,Spezia
6963,J. Paganoni,27,68,68,1819,Mexico,Tiburones Rojos de Veracruz
6964,C. Pontius,28,68,68,1875,United States,Philadelphia Union
6965,C. Conway,31,68,68,1786,Scotland,Blackburn Rovers
6966,Fran Pérez,30,68,68,1376,Spain,UCAM Murcia CF
6967,D. Martin,30,68,68,1142,England,Milton Keynes Dons
6968,R. Hall,22,68,74,1687,England,Oxford United
6969,A. Hofmann,30,68,68,1694,Germany,SpVgg Greuther Fürth
6970,V. Parigini,20,68,79,1610,Italy,Bari
6971,M. Duruer,28,68,68,1795,Turkey,Gençlerbirliği SK
6972,S. Salinas,30,68,68,1795,United States,San Jose Earthquakes
6973,R. Holmes,29,68,68,1700,England,Charlton Athletic
6974,A. Schetino,22,68,79,1680,Uruguay,Sevilla Atlético
6975,P. Caddis,28,68,68,1925,Scotland,Bury
6976,J. Orozco,28,68,68,1736,Mexico,Tiburones Rojos de Veracruz
6977,S. Clucas,25,68,71,1859,England,Hull City
6978,S. Makienok,25,68,70,1570,Denmark,Preston North End
6979,L. Néry,25,68,71,1788,France,Valenciennes FC
6980,Z. Filipović,27,68,68,1730,Slovenia,KV Mechelen
6981,L. Nganioni,21,68,77,1787,France,Stade Brestois 29
6982,Welson Leima,32,68,68,1625,Brazil,Atlético Paranaense
6983,L. Murphy,26,68,69,1825,England,Burton Albion
6984,R. Buess,23,68,75,1807,Switzerland,FC St. Gallen
6985,Q. Menig,20,68,75,1620,Netherlands,PEC Zwolle
6986,Esteban,41,68,68,1144,Spain,Real Oviedo
6987,F. De Col,22,68,73,1610,Italy,Spezia
6988,L. Kelly,20,68,82,1809,Republic of Ireland,Reading
6989,K. Laimer,19,68,79,1848,Austria,FC Red Bull Salzburg
6990,I. Ouali,28,68,68,1698,Algeria,KV Kortrijk
6991,Lee Seung Hee,28,68,68,1713,Korea Republic,Pohang Steelers
6992,A. Shynder,29,68,68,1655,Ukraine,Amkar Perm
6993,A. Pelletieri,34,68,68,1807,Argentina,Club Atlético Lanús
6995,J. Okwuosa,25,68,72,1643,Nigeria,Orlando Pirates
6996,P. Araujo,28,68,68,1794,Mexico,Puebla FC
6997,A. Hammill,28,68,68,1733,England,Barnsley
6998,Álex García,31,68,68,1765,Spain,CD Mirandés
6999,O. Mares,29,68,68,1904,Mexico,Club América
7000,Sandro Manoel,27,68,68,1839,Brazil,Al Fateh
7001,A. Nikitin,24,68,74,1426,Russia,FC Ufa
7002,E. Quintin,32,68,68,1721,France,Stade Lavallois Mayenne FC
7003,J. Tshibumbu,27,68,68,1707,DR Congo,GFC Ajaccio
7004,L. Murillo,25,68,70,1883,Colombia,Once Caldas
7005,J. Czerwiński,24,68,72,1467,Poland,Legia Warszawa
7006,L. Bijker,23,68,72,1700,Netherlands,SC Heerenveen
7007,M. Dimitrijević,32,68,68,1846,Serbia,Sydney FC
7008,L. Agouazi,32,68,68,1831,Algeria,Chamois Niortais Football Club
7009,P. Brożek,33,68,68,1697,Poland,Wisła Kraków
7010,K. Agard,26,68,69,1752,England,Milton Keynes Dons
7011,S. Kroon,23,68,74,1688,Sweden,FC Midtjylland
7012,L. Ceccarelli,33,68,68,1438,Italy,Virtus Entella
7013,T. Andrade,19,68,82,1590,Argentina,River Plate
7014,K. Noborizato,25,68,69,1853,Japan,Kawasaki Frontale
7015,K. Noborizato,25,68,69,1853,Japan,Kawasaki Frontale
7016,E. Gorodov,30,68,68,1130,Russia,Terek Grozny
7017,Túlio,35,68,68,1853,Japan,Nagoya Grampus
7019,M. Romero,33,68,68,1667,Argentina,Gimnasia y Esgrima La Plata
7020,F. Córdoba,27,68,68,1889,Colombia,Deportivo Pasto
7021,J. Ortiz,23,68,72,1747,Colombia,Once Caldas
7022,M. Jakobsen,30,68,68,1689,Denmark,Melbourne City FC
7023,Jadson Castrelo,32,68,68,1717,Brazil,Cruzeiro
7024,K. McFadzean,29,68,68,1433,England,Burton Albion
7025,M. de Leeuw,29,68,68,1864,Netherlands,Chicago Fire
7026,K. Jansen,24,68,71,1804,Netherlands,ADO Den Haag
7027,M. Baudry,26,68,70,1459,Congo,SV Zulte-Waregem
7028,I. Stefanović,28,68,68,1125,Serbia,Moreirense FC
7029,Simy,24,68,73,1532,Nigeria,Crotone
7030,D. Tumasyan,31,68,68,1606,Russia,FC Ufa
7031,F. Brandán,26,68,68,1704,Argentina,Melbourne City FC
7032,N. Viola,26,68,69,1849,Italy,Benevento
7033,J. Jørgensen,32,68,68,1844,Denmark,Esbjerg fB
7034,M. Fallata,28,68,68,1662,Saudi Arabia,Al Wehda
7035,N. Pulzetti,32,68,68,1864,Italy,Spezia
7036,E. Andrade,28,68,68,1897,Mexico,Tiburones Rojos de Veracruz
7037,Paulo Monteiro,31,68,68,1465,Portugal,CD Feirense
7038,S. Frei,30,68,68,1181,United States,Seattle Sounders FC
7039,S. Bertram,25,68,71,1802,Germany,FC Erzgebirge Aue
7040,J. Rivierez,27,68,68,1592,France,FC Metz
7041,A. Crescenzi,24,68,70,1699,Italy,Pescara
7042,T. Margasov,24,68,73,1607,Russia,Lokomotiv Moscow
7043,Adão Salvadaldo,32,68,68,1666,Brazil,Vitória
7044,T. Kida,21,68,76,1703,Japan,Yokohama F. Marinos
7045,Fábinho,31,68,68,1857,Brazil,Philadelphia Union
7046,M. Hornschuh,25,68,71,1644,Germany,FC St. Pauli
7047,G. Danic,34,68,68,1762,France,Sporting Club de Bastia
7048,V. Rama,28,68,68,1653,Albania,FC Würzburger Kickers
7049,L. DeVere,26,68,70,1536,Australia,Brisbane Roar
7050,Tekio,25,68,69,1621,Spain,UCAM Murcia CF
7051,D. Terentyev,23,68,73,1701,Russia,FC Rostov
7052,Y. Hinestroza,31,68,68,1752,Colombia,Deportivo Pasto
7053,F. Marković,24,68,70,1803,Serbia,Royal Excel Mouscron
7054,M. Curado,21,68,74,1469,Argentina,Arsenal de Sarandí
7055,N. Toko,25,68,70,1915,DR Congo,FC St. Gallen
7056,M. Ørnskov,30,68,68,1838,Denmark,Lyngby BK
7057,A. Tello,19,68,80,1834,Colombia,Empoli
7058,R. Aguilar,23,68,73,1673,France,AJ Auxerre
7059,J. Larsen,25,68,70,1835,Denmark,FK Austria Wien
7060,S. Gustafson,21,68,74,1746,Sweden,Torino
7061,C. Dell'Orco,22,68,76,1631,Italy,Sassuolo
7062,C. Fierro,21,68,74,1758,Mexico,Guadalajara
7063,V. Klonaridis,23,68,70,1794,Greece,Panathinaikos FC
7064,G. Coutinho,33,68,68,1200,Netherlands,AZ Alkmaar
7065,Willyan,22,68,76,1824,Brazil,CD Nacional
7066,Luis Valcarce,23,68,74,1833,Spain,CD Numancia
7067,Iván Alejo,21,68,75,1698,Spain,AD Alcorcón
7068,J. Cardona,21,68,75,1726,Colombia,Deportivo Cali
7069,P. Romero,23,68,75,1668,Argentina,Club Atlético Temperley
7070,T. Alexander-Arnold,17,68,82,1830,England,Liverpool
7071,B. Vincent,22,68,73,1759,United States,Chicago Fire
7072,B. Nehrig,29,68,68,1845,Germany,FC St. Pauli
7073,R. Sigurjónsson,26,68,69,1880,Iceland,Grasshopper Club Zürich
7074,L. Rinaldi,22,68,72,1640,Argentina,Panathinaikos FC
7075,D. Konstantopoulos,37,68,68,1005,Greece,Middlesbrough
7076,D. Konstantopoulos,37,68,68,1005,Greece,Middlesbrough
7077,E. Buendía,19,68,75,1800,Argentina,Getafe CF
7078,Borja Domínguez,24,68,75,1783,Spain,Real Oviedo
7079,Marlon Dorrão,24,68,71,1880,Brazil,Botafogo
7080,O. Bulut,22,68,72,1784,Germany,SC Freiburg
7081,L. Sánchez,29,68,68,1365,Argentina,Unión de Santa Fe
7082,S. Anderson,30,68,68,1427,Scotland,St. Johnstone FC
7083,N. Petrović,24,68,72,1759,Serbia,GD Chaves
7084,N. Schouterden,27,68,68,1786,Belgium,KV Mechelen
7086,B. Ampuero,22,68,73,1470,Chile,CD Antofagasta
7087,M. Jevtovic,23,68,72,1776,Serbia,Rosenborg BK
7088,J. Ikoné,18,68,83,1640,France,Montpellier HSC
7089,M. Terki,24,68,71,1789,Algeria,Sporting Lokeren
7090,V. Lystsov,20,68,79,1611,Russia,CD Tondela
7091,M. Gspurning,35,68,68,1133,Austria,1. FC Union Berlin
7092,L. Frecklington,30,68,68,1861,Republic of Ireland,Rotherham United
7093,T. Davies,18,68,83,1723,England,Everton
7094,Escassi,27,68,69,1709,Spain,CD Numancia
7095,J. Van Rankin,23,68,73,1745,Mexico,U.N.A.M.
7096,H. Rojas,28,68,68,1848,Colombia,Millonarios FC
7097,Miguel Vieira,25,68,70,1405,Portugal,FC Paços de Ferreira
7098,Franci Martinho,32,68,68,1497,Brazil,Botafogo
7099,W. Yarbrough,27,68,68,1211,United States,Club León
7100,M. Birighitti,25,68,73,1092,Australia,Swansea City
7101,J. Quiñones,26,68,70,1373,Colombia,Deportes Tolima
7102,N. Besara,25,68,70,1740,Sweden,Örebro SK
7103,Z. Bergdich,27,68,68,1860,Morocco,Córdoba CF
7104,D. Zbozień,27,68,68,1730,Poland,Arka Gdynia
7105,F. Özçal,25,68,69,1765,Turkey,Bursaspor
7106,J. Byrne,20,68,77,1801,Republic of Ireland,Wigan Athletic
7107,M. Eggestein,19,68,77,1710,Germany,SV Werder Bremen
7108,M. Tanković,21,68,73,1714,Sweden,Hammarby IF
7109,S. Williams,26,68,68,1825,United States,Vancouver Whitecaps FC
7110,W. Francis,25,68,69,1815,Costa Rica,Columbus Crew SC
7111,E. Hoffer,29,68,68,1710,Austria,Karlsruher SC
7112,Cardoso,22,68,79,1630,Portugal,CD Tondela
7113,R. Ince,23,68,72,1774,England,Swindon Town
7114,S. Romero,38,68,68,1822,Argentina,Gimnasia y Esgrima La Plata
7115,D. Del Fabro,21,68,77,1464,Italy,Pisa
7116,C. Pérez,30,68,68,1468,Argentina,Puebla FC
7117,J. Orlando,27,68,68,1534,Argentina,CD Antofagasta
7118,F. Della Rocca,28,68,68,1818,Italy,US Salernitana 1919
7119,Nuno Lopes,29,68,68,1722,Portugal,Estoril Praia
7120,M. Gouaida,23,68,72,1612,Tunisia,FC St. Gallen
7121,Lucas Venuto,21,68,74,1754,Brazil,FK Austria Wien
7122,F. Schönheim,29,68,68,1822,Germany,1. FC Union Berlin
7123,Cordero,28,68,68,1827,Spain,Gimnàstic de Tarragona
7124,R. Wallace,28,68,68,1892,Costa Rica,New York City FC
7125,C. Ramírez,23,68,74,1694,Mexico,Club Atlas
7126,D. Olsen,31,68,68,1821,Denmark,Aarhus GF
7127,W. Kaptoum,19,68,76,1777,Cameroon,FC Barcelona
7128,L. Paulussen,25,68,69,1839,Belgium,KV Mechelen
7129,Pelayo,25,68,71,1825,Spain,Elche CF
7130,Kaio Figueiras,24,68,71,1811,Brazil,Vitória
7131,R. Maah,31,68,68,1760,France,GFC Ajaccio
7132,Rafinha,34,68,68,1833,Brazil,HJK Helsinki
7133,J. Dudziak,20,68,75,1857,Germany,FC St. Pauli
7134,E. Farias,28,68,68,1560,Venezuela,Once Caldas
7135,M. Reynolds,29,68,68,1565,Scotland,Aberdeen
7136,T. Hateley,26,68,68,1910,England,Dundee FC
7137,T. Hateley,26,68,68,1910,England,Dundee FC
7138,H. Urrego,23,68,74,1501,Colombia,Independiente Santa Fe
7139,M. García,27,68,68,1123,Argentina,CD Antofagasta
7140,M. McGovern,31,68,68,997,Northern Ireland,Norwich City
7141,D. Nagy,21,68,77,1690,Hungary,Legia Warszawa
7142,P. Testroet,25,68,71,1777,Germany,SG Dynamo Dresden
7143,Jander,27,68,68,1856,Brazil,Moreirense FC
7144,J. Aguirre,24,68,70,1783,Argentina,Club Necaxa
7145,A. Ajagun,23,68,72,1680,Nigeria,Roda JC Kerkrade
7146,A. Castro,29,68,68,1809,Mexico,U.N.A.M.
7147,D. O'Dea,29,68,68,1443,Republic of Ireland,Dundee FC
7148,W. Saïd,21,68,79,1594,France,Stade Rennais FC
7149,R. Vincelot,30,68,68,1854,France,Bradford City
7150,B. Urribarri,29,68,68,1809,Argentina,Club Atlético Tigre
7151,D. Ya Konan,32,68,68,1722,Ivory Coast,Fortuna Düsseldorf
7152,D. Schahin,26,68,68,1683,Germany,Roda JC Kerkrade
7153,A. Tonev,26,68,68,1823,Bulgaria,Crotone
7154,R. Aponzá,27,68,68,1577,Colombia,Millonarios FC
7155,O. Bouy,23,68,74,1882,Morocco,PEC Zwolle
7156,F. Öztorun,29,68,68,1719,Turkey,Medipol Başakşehir FK
7157,J. Dongou Tsafack,21,68,75,1648,Cameroon,Real Zaragoza
7158,J. Mahecha,28,68,68,1885,Colombia,La Equidad
7159,Freddy Cardouso,28,68,68,1752,Brazil,Figueirense
7160,T. Breukers,28,68,68,1776,Netherlands,Heracles Almelo
7161,K. Conboy,28,68,68,1835,Denmark,FC Utrecht
7162,José Ángel,27,68,69,1636,Spain,Elche CF
7163,M. Herrera,27,68,69,1531,Mexico,Tiburones Rojos de Veracruz
7164,I. Lichnovsky,22,68,76,1562,Chile,Real Valladolid CF
7165,A. Karaer,28,68,68,1786,Turkey,Gençlerbirliği SK
7166,J. Ramírez,23,68,72,1766,Argentina,Club Atlético Talleres
7168,S. Madera,31,68,68,1482,Poland,Zagłębie Lubin
7169,F. Jensen,18,68,78,1708,Finland,FC Twente
7170,Rúper,29,68,68,1818,Spain,CD Mirandés
7171,J. Martial,25,68,73,1569,France,ESTAC Troyes
7172,L. Gallegos,24,68,71,1731,Chile,Club Necaxa
7173,E. Godoy,22,68,75,1550,Argentina,Club Atlético Tigre
7174,O. Edouard,18,68,84,1794,France,Toulouse Football Club
7175,J. Meredith,28,68,68,1586,Australia,Bradford City
7176,R. Cereceda,31,68,68,1814,Chile,CD Palestino
7177,J. Zongo,27,68,68,1809,Burkina Faso,UD Almería
7178,S. Parker,23,68,72,1681,Germany,1. FC Nürnberg
7179,G. Evans,21,68,77,1815,England,Reading
7180,S. Barker,33,68,68,1532,England,Burton Albion
7181,A. Ordóñez,22,68,76,1469,Ecuador,Eintracht Frankfurt
7182,M. Contini,36,68,68,1387,Italy,Ternana
7183,E. Pogatetz,33,68,68,1377,Austria,1. FC Union Berlin
7184,F. Tait,23,68,73,1566,France,Angers SCO
7185,P. Magalhães,26,68,69,1738,Chile,CD Antofagasta
7186,M. Echeverría,35,68,68,1351,Argentina,Club Atlético Tigre
7187,G. Modica,25,68,71,1493,Argentina,SG Dynamo Dresden
7188,K. Van Langendonck,27,68,70,1081,Belgium,KVC Westerlo
7189,J. Bijimine,21,68,77,1642,DR Congo,Córdoba CF
7190,Óscar Gil,21,68,73,1627,Spain,Real Oviedo
7191,P. Bernier,36,68,68,1814,Canada,Montreal Impact
7192,L. Guldan,33,68,68,1604,Slovakia,Zagłębie Lubin
7193,C. Telo,26,68,69,1812,Sweden,Molde FK
7194,G. Koffie,24,68,70,1851,Ghana,New England Revolution
7195,C. Arango,21,68,76,1600,Colombia,Millonarios FC
7196,M. Karl,30,68,68,1775,Germany,SV Sandhausen
7199,V. Podberezkin,24,68,71,1850,Russia,FC Krasnodar
7200,B. Verstraete,22,68,74,1772,Belgium,KAA Gent
7201,Sergio Marcos,24,68,73,1743,Spain,Real Valladolid CF
7202,Adão Morrinhos,24,68,68,1656,Brazil,Atlético Mineiro
7203,M. Ureña,26,68,69,1774,Costa Rica,San Jose Earthquakes
7204,S. Schwab,25,68,71,1909,Austria,SK Rapid Wien
7205,Diego Aguirre,25,68,69,1681,Spain,Rayo Vallecano
7206,D. Perkins,34,68,68,1815,England,Wigan Athletic
7207,M. Fatau,23,68,74,1713,Ghana,Gaziantepspor
7208,A. Armstrong,19,68,84,1753,England,Barnsley
7209,O. Hamzaoui,25,68,70,1727,Algeria,CD Nacional
7210,Heitor Mutto,24,68,70,1623,Brazil,Joinville
7211,W. Golla,24,68,70,1643,Poland,NEC Nijmegen
7212,T. Lam,22,68,73,1750,Finland,Nottingham Forest
7213,Caro,23,68,74,1681,Spain,Córdoba CF
7214,C. Osmanpaşa,28,68,68,1545,Turkey,Akhisar Belediyespor
7215,Jesús Imaz,25,68,69,1668,Spain,Cádiz CF
7216,N. Wako,26,68,69,1730,Japan,Kashiwa Reysol
7217,E. Mendy,24,68,74,907,France,Stade de Reims
7218,J. Cousins,22,68,77,1770,England,Queens Park Rangers
7219,A. Mendoza,22,68,74,1857,Mexico,U.N.A.M.
7220,D. Bain,22,68,77,1429,France,Le Havre AC
7221,J. Roa,24,68,69,1836,Colombia,Independiente Santa Fe
7222,J. Duma,22,68,73,1652,Argentina,CD Huachipato
7223,J. Payne,21,68,76,1650,England,Huddersfield Town
7224,L. Valzania,20,68,80,1672,Italy,Cittadella
7225,Paulo Tavares,30,68,68,1919,Portugal,Port Vale
7226,X. Chavalerin,25,68,71,1723,France,Red Star FC
7227,C. Schoppenhauer,24,68,71,1409,Germany,FC Würzburger Kickers
7228,S. Dimitrievski,22,68,78,1147,FYR Macedonia,Gimnàstic de Tarragona
7229,A. Demircan,25,68,72,1114,Turkey,Atiker Konyaspor
7230,Marc Gual,20,68,76,1515,Spain,Sevilla Atlético
7231,G. Kastaneer,20,68,76,1688,Netherlands,ADO Den Haag
7232,K. Petersen,31,68,68,1552,Denmark,Odense Boldklub
7233,S. Marković,25,68,72,1839,Serbia,Córdoba CF
7234,C. Colmán,22,68,75,1600,Paraguay,FC Dallas
7235,K. Boyd,32,68,68,1625,Scotland,Kilmarnock
7236,C. Muñoz,39,68,68,1236,Argentina,CD Universidad de Concepción
7237,E. Enza-Yamissi,33,68,68,1923,Central African Rep.,Valenciennes FC
7238,E. Ward,31,68,68,1506,England,Blackburn Rovers
7239,P. Köpke,20,68,77,1655,Germany,FC Erzgebirge Aue
7240,Cris Laranjeiros,32,68,68,1715,Brazil,Coritiba
7241,J. Iloki,24,68,71,1592,France,FC Nantes
7242,J. Buatu Mananga,22,68,73,1612,Angola,Waasland-Beveren
7243,J. Silva,25,68,69,1773,Chile,CD Palestino
7244,T. Diagouraga,29,68,68,1748,France,Ipswich Town
7245,J. Fjóluson,27,68,69,1681,Iceland,IFK Norrköping
7246,B. Al Nakhli,28,68,69,1675,Saudi Arabia,Al Ittihad
7247,M. Osuna,27,68,68,1864,Mexico,Monarcas Morelia
7248,L. Villalba,21,68,73,1800,Argentina,Club Atlético Huracán
7249,S. Özkan,29,68,68,1738,Turkey,Antalyaspor
7250,B. Dack,22,68,73,1913,England,Gillingham
7251,J. Bednarek,20,68,80,1470,Poland,Lech Poznań
7252,F. Jensen,23,68,74,1767,Norway,Odds BK
7253,J. Kayembe,21,68,77,1648,Belgium,FC Porto
7254,Arthur Silbeira,32,68,68,1668,Brazil,Figueirense
7255,A. Rossi,29,68,68,1696,Italy,Ternana
7256,S. Meza,29,68,68,1746,Mexico,Club Necaxa
7257,H. Al Hamdan,31,68,68,1768,Saudi Arabia,Al Fateh
7258,Jhon Cley,22,68,77,1658,Brazil,Al Qadisiyah
7259,Jhon Cley,22,68,77,1658,Brazil,Al Qadisiyah
7260,A. Sukhov,30,68,68,1628,Russia,FC Ufa
