,Name,Age,Overall,Potential,Special,Nationality,Club
5719,M. Sordell,23,66,71,1753,England,Burnley
5720,M. van der Maarel,24,66,69,1696,Netherlands,FC Utrecht
5721,S. Pol,26,66,71,1777,Argentina,Audax Italiano
5722,Rui Miguel,30,66,66,1718,Portugal,FC Penafiel
5723,S. Schachten,29,66,66,1710,Germany,FC St. Pauli
5725,N. Paparatto,30,66,66,1508,Argentina,Portland Timbers
5726,L. Nienhuis,24,66,69,1237,Netherlands,SC Cambuur
5727,N. Bodurov,28,66,66,1638,Bulgaria,Fulham
5728,M. Pourié,23,66,71,1601,Germany,SønderjyskE
5729,E. Golasa,22,66,72,1642,Israel,PAOK
5730,M. Matras,23,66,67,1517,Poland,Pogoń Szczecin
5731,P. González,27,66,66,1703,Chile,Deportivo San Marcos de Arica
5732,Jung Sung Ryong,29,66,66,1192,Korea Republic,Suwon Samsung Bluewings
5733,A. Ajdarević,24,66,69,1793,Kosovo,Örebro SK
5734,A. Ajdarević,24,66,69,1793,Kosovo,Örebro SK
5735,A. Caracciolo,24,66,70,1506,Italy,Brescia
5736,J. Stanislas,24,66,69,1678,England,Bournemouth
5737,Alberto Perea,23,66,73,1634,Spain,UE Llagostera
5738,J. Mason,23,66,73,1707,Republic of Ireland,Cardiff City
5739,D. Meleg,19,66,74,1680,Serbia,Ajax
5740,L. Pavez,18,66,76,1771,Chile,Colo-Colo
5741,G. Letizia,24,66,73,1659,Italy,Carpi
5742,G. Friend,26,66,66,1783,England,Middlesbrough
5743,A. Mazzarani,24,66,73,1742,Italy,Virtus Entella
5744,P. Kisnorbo,33,66,66,1466,Australia,Melbourne City FC
5745,A. Hamoudi,23,66,71,1676,Egypt,FC Basel 1893
5746,T. Mikkelsen,27,66,68,1665,Denmark,Rosenborg BK
5747,C. Sloth,22,66,74,1680,Denmark,Leeds United
5748,S. Lundevall,25,66,66,1701,Sweden,IF Elfsborg
5749,J. Mojica,21,66,73,1831,Colombia,Real Valladolid CF
5750,H. Gücer,32,66,66,1733,Turkey,Eskişehirspor
5751,Diogo Cunha,28,66,66,1821,Portugal,Moreirense FC
5752,H. Pertuz,25,66,69,1391,Colombia,Independiente Medellín
5753,C. Kum,28,66,66,1683,Germany,FC Utrecht
5754,M. Albertazzi,23,66,72,1633,Italy,Milan
5755,L. Marín,22,66,74,1724,Argentina,Boca Juniors
5756,C. Labrín,23,66,71,1451,Chile,Deportivo San Marcos de Arica
5757,M. Abusabaan,24,66,70,1822,Saudi Arabia,Al Ittihad
5758,O. Rojas,32,66,66,1768,Mexico,Puebla FC
5759,F. Signori,25,66,70,1818,Italy,Modena
5760,V. Korytko,34,66,66,1650,Belarus,Arsenal Tula
5761,M. Murillo,20,66,73,1646,Colombia,Deportivo Cali
5762,M. Miazga,18,66,78,1464,United States,New York Red Bulls
5763,G. Harkins,29,66,66,1792,Scotland,Dundee FC
5764,M. Vermijl,22,66,72,1656,Belgium,Sheffield Wednesday
5765,A. Mannus,32,66,66,1242,Northern Ireland,St. Johnstone FC
5766,M. Gregoritsch,20,66,78,1671,Austria,VfL Bochum 1848
5767,T. Melia,28,66,68,1316,United States,Sporting Kansas City
5768,O. Kapo,33,66,66,1725,France,Korona Kielce
5769,D. Župarić,22,66,73,1429,Croatia,Pescara
5770,Cirio,29,66,66,1696,Spain,Adelaide United
5771,S. Dianda,26,66,68,1838,Burkina Faso,Ternana
5772,Héctor Verdés,30,66,66,1452,Spain,AD Alcorcón
5773,K. Ansarifard,24,66,71,1685,Iran,CA Osasuna
5774,F. Hartherz,21,66,72,1761,Germany,SC Paderborn 07
5775,M. Koch,19,66,76,1524,Netherlands,NAC Breda
5776,C. Dagnall,28,66,66,1657,England,Leyton Orient
5777,Quini,24,66,70,1712,Spain,Rayo Vallecano
5778,I. Fossum,17,66,76,1744,Norway,Strømsgodset IF
5779,E. Blanco,24,66,70,1839,Colombia,Millonarios FC
5780,K. Lasley,34,66,66,1774,Scotland,Motherwell
5781,Ko Yo Han,26,66,68,1765,Korea Republic,FC Seoul
5782,D. Henderson,32,66,66,1725,England,Leyton Orient
5783,L. Giorgi,27,66,67,1830,Italy,Cesena
5784,M. Esser,26,66,69,1276,Germany,VfL Bochum 1848
5785,C. Keller,33,66,66,1861,Denmark,Randers FC
5786,Ricardo Dias,23,66,72,1681,Portugal,Os Belenenses
5787,P. Flo,25,66,69,1819,Norway,Molde FK
5788,R. Maniero,26,66,70,1608,Italy,Catania
5789,D. Moxey,28,66,66,1719,England,Bolton Wanderers
5790,T. Berra,23,66,71,1382,Argentina,Rosario Central
5791,Bruno Andrade,25,66,67,1714,Brazil,Willem II
5792,G. Babos,39,66,66,1166,Hungary,NAC Breda
5793,C. Fawcett,29,66,66,1675,Colombia,Uniautónoma FC
5794,E. Hernández,28,66,66,1261,Uruguay,Deportivo Cali
5795,E. Hernández,28,66,66,1261,Uruguay,Deportivo Cali
5796,D. de Ridder,30,66,66,1732,Netherlands,SC Cambuur
5797,L. Varney,31,66,66,1754,England,Ipswich Town
5798,A. Richards,23,66,73,1715,Wales,Swansea City
5799,I. Bangoura,29,66,66,1633,Guinea,FC Nantes
5800,D. Daube,24,66,70,1814,Germany,FC St. Pauli
5801,S. Kerk,20,66,75,1711,Germany,1. FC Nürnberg
5802,J. Schunke,27,66,67,1248,Argentina,Estudiantes de La Plata
5803,M. Andersen,25,66,70,1269,Denmark,Reading
5804,L. Trotter,25,66,69,1858,England,Bolton Wanderers
5805,F. Narsingh,26,66,67,1595,Netherlands,SC Cambuur
5806,E. Grendel,25,66,68,1874,Slovakia,Górnik Zabrze
5807,A. Powell,19,66,74,1721,Jamaica,Portland Timbers
5808,F. Borja,31,66,66,1746,Ecuador,Chivas USA
5809,Y. Angulo,27,66,67,1650,Colombia,Independiente Medellín
5810,C. Janker,29,66,66,1534,Germany,FC Augsburg
5811,C. D'Ulivo,24,66,68,1726,France,Waasland-Beveren
5812,M. Pérez,23,66,69,1722,Colombia,Deportes Tolima
5813,M. Stanković,28,66,66,1747,Austria,SK Sturm Graz
5814,P. Kaźmierczak,32,66,66,1837,Poland,Górnik Łęczna
5815,L. Sané,18,66,79,1690,Germany,FC Schalke 04
5816,Jordi Pablo,24,66,71,1680,Spain,CD Mirandés
5817,D. Malone,25,66,68,1721,Suriname,ADO Den Haag
5818,A. M'Madi,24,66,72,1655,Comoros,GFC Ajaccio
5820,A. Al Dosari,25,66,70,1667,Saudi Arabia,Al Hilal
5821,S. Alibaz,24,66,70,1683,Turkey,FC Erzgebirge Aue
5822,P. McShane,28,66,66,1569,Republic of Ireland,Hull City
5823,E. Bekdemir,22,66,71,1729,Turkey,Çaykur Rizespor
5824,M. Frey,19,66,74,1595,Switzerland,LOSC Lille
5825,R. Khedira,20,66,76,1654,Germany,RB Leipzig
5826,T. Smith,34,66,66,1703,England,Brentford
5827,H. Hernández,28,66,66,1431,Mexico,Leones Negros de la UdeG
5828,A. Al Fraidi,26,66,69,1766,Saudi Arabia,Al Nassr
5829,C. Stewart,23,66,68,1684,England,Barnsley
5830,B. Schenkeveld,22,66,70,1626,Netherlands,Heracles Almelo
5831,S. Sharahili,24,66,72,1714,Saudi Arabia,Al Nassr
5832,Idris,29,66,66,1653,Senegal,Boavista FC
5833,A. Touré,18,66,79,1638,Mali,AS Monaco
5834,M. Ishak,21,66,75,1637,Sweden,Randers FC
5835,V. Rosseti,19,66,77,1709,Italy,Atalanta
5836,T. Khattab,22,66,70,1372,Jordan,Al Shabab
5837,Rubén Cruz,28,66,66,1664,Spain,Albacete BP
5838,A. Prudnikov,25,66,71,1654,Russia,Amkar Perm
5839,Flavio Paixão,29,66,66,1649,Portugal,Śląsk Wrocław
5840,M. O'Halloran,23,66,72,1690,Scotland,St. Johnstone FC
5841,J. Hayes,26,66,66,1758,Republic of Ireland,Aberdeen
5842,S. Taylor,33,66,66,1278,England,Leeds United
5843,L. Faravelli,21,66,73,1702,Argentina,Gimnasia y Esgrima La Plata
5844,T. Andreu,26,66,67,1809,France,Norwich City
5845,B. Yılmaz,26,66,71,1802,Turkey,Bursaspor
5846,G. Korte,20,66,72,1636,Netherlands,FC Dordrecht
5847,G. Castellón,20,66,79,1347,Chile,Santiago Wanderers
5848,K. Vassiljev,29,66,66,1823,Estonia,Piast Gliwice
5849,D. Bomheuer,23,66,71,1425,Germany,Fortuna Düsseldorf
5850,Asdrúbal,23,66,70,1678,Spain,UD Las Palmas
5851,L. Cook,17,66,80,1756,England,Leeds United
5852,M. Paolucci,28,66,66,1665,Italy,Latina
5853,L. Vitale,26,66,69,1899,Italy,Ternana
5854,A. Huber,29,66,66,1649,Germany,FSV Frankfurt
5855,K. Rowe,22,66,70,1823,United States,New England Revolution
5856,K. Rowe,22,66,70,1823,United States,New England Revolution
5857,C. Jean,18,66,80,1606,France,ESTAC Troyes
5858,M. Núñez,27,66,68,1759,Argentina,Millonarios FC
5859,S. Ay,22,66,74,1544,Turkey,Atiker Konyaspor
5860,Lee,26,66,70,1187,Brazil,Associação Académica de Coimbra
5861,A. Messaoud,23,66,72,1649,Morocco,Willem II
5862,Adaílton,31,66,66,1506,Brazil,Chicago Fire
5863,S. Marinos,26,66,67,1737,Greece,Sporting de Charleroi
5864,N. Araujo,22,66,69,1502,Mexico,Santos Laguna
5865,P. Kovács,36,66,66,1580,Hungary,Sarpsborg 08 FF
5866,J. Mårtensson,25,66,68,1824,Sweden,Helsingborgs IF
5867,T. Deric,25,66,69,1207,United States,Houston Dynamo
5868,Juan Muñiz,22,66,74,1817,Spain,Real Sporting de Gijón
5869,N. DeLeon,23,66,70,1780,United States,DC United
5870,H. Quiñones,22,66,75,1742,Colombia,FC Penafiel
5871,J. Jackson,31,66,66,1769,England,Charlton Athletic
5872,M. Jacobs,22,66,71,1815,England,Wolverhampton Wanderers
5873,O. Ademi,22,66,70,1622,Switzerland,VfR Aalen
5874,J. Bjørdal,28,66,72,1613,Norway,Rosenborg BK
5875,Dani Ceballos,17,66,77,1513,Spain,Real Betis
5876,K. Saief,20,66,74,1703,Israel,KAA Gent
5877,T. Podgórski,28,66,66,1703,Poland,Piast Gliwice
5878,P. Skuletic,24,66,71,1467,Serbia,Lokomotiv Moscow
5879,T. Rantie,23,66,73,1711,South Africa,Bournemouth
5880,F. Prieto,30,66,66,1259,Chile,SD Ponferradina
5881,T. Bertels,27,66,66,1768,Germany,SC Paderborn 07
5882,P. Wszołek,22,66,70,1729,Poland,Sampdoria
5883,L. Zwoliński,21,66,72,1562,Poland,Pogoń Szczecin
5884,T. Bishop,17,66,82,1708,England,Ipswich Town
5885,N. Helenius,23,66,73,1644,Denmark,Aalborg BK
5886,P. Fabian,26,66,67,1353,Germany,VfL Bochum 1848
5887,L. Thy,22,66,72,1798,Germany,FC St. Pauli
5888,M. Viana,25,66,72,1299,Chile,Santiago Wanderers
5889,M. Oussalah,32,66,66,1862,Belgium,KAA Gent
5890,R. Clark,31,66,66,1890,United States,Houston Dynamo
5891,J. Saunders,33,66,66,1292,Puerto Rico,New York City FC
5892,M. Bianchetti,21,66,75,1457,Italy,Spezia
5893,G. Díaz,24,66,72,1688,Argentina,Godoy Cruz
5894,M. Hallberg,18,66,76,1805,Sweden,Vålerenga Fotball
5895,S. Scannell,23,66,70,1746,Republic of Ireland,Huddersfield Town
5896,J. Schlupp,21,66,75,1849,Ghana,Leicester City
5897,E. Manucharyan,27,66,69,1658,Armenia,FC Ural Yekaterinburg
5898,L. Broź,28,66,66,1823,Poland,Legia Warszawa
5899,T. Bechmann,32,66,66,1651,Denmark,SønderjyskE
5900,M. Peškovič,32,66,66,1136,Slovakia,Podbeskidzie Bielsko-Biała
5901,M. Zimmermann,22,66,74,1725,Germany,Borussia Mönchengladbach
5902,Osmar,26,66,69,1685,Spain,FC Seoul
5903,Elízio,26,66,68,1690,Brazil,Moreirense FC
5904,P. van Ooijen,22,66,70,1801,Netherlands,Go Ahead Eagles
5905,O. Herea,29,66,66,1785,Romania,FC Sion
5906,S. Freis,29,66,66,1726,Germany,SpVgg Greuther Fürth
5907,C. Bermúdez,27,66,68,1691,Mexico,Jaguares de Chiapas
5908,Raúl Fernández,26,66,70,1188,Spain,Real Valladolid CF
5909,A. Seculin,23,66,72,1136,Italy,Chievo Verona
5910,G. Blažević,28,66,66,1224,Croatia,Torpedo Moscow
5911,E. Pimentel,24,66,68,1573,Mexico,Club América
5912,C. Hourihane,23,66,71,1885,Republic of Ireland,Barnsley
5913,Fran Vélez,23,66,71,1596,Spain,UD Almería
5914,J. Guazá,33,66,66,1722,Colombia,Deportivo Cali
5915,M. Sansovini,34,66,66,1587,Italy,Pescara
5916,C. Mallace,24,66,73,1754,Scotland,Montreal Impact
5917,C. Mallace,24,66,73,1754,Scotland,Montreal Impact
5918,Jordi López,33,66,66,1738,Spain,UE Llagostera
5919,U. Uçar,27,66,68,1781,Turkey,Medipol Başakşehir FK
5920,F. Lejeune,23,66,71,1569,France,Girona FC
5921,A. Al Jebreen,24,66,71,1794,Saudi Arabia,Al Nassr
5922,S. Caldwell,23,66,71,1708,United States,New England Revolution
5923,L. Garguła,33,66,66,1710,Poland,Wisła Kraków
5924,C. Bieler,30,66,66,1698,Argentina,Quilmes Atlético Club
5925,Kiko Olivas,25,66,70,1464,Spain,CE Sabadell FC
5926,C. Masuda,29,66,66,1776,Japan,Ulsan Hyundai FC
5928,R. Tunnicliffe,21,66,72,1790,England,Fulham
5929,Y. Bounou,23,66,71,1229,Morocco,Real Zaragoza
5930,T. Pledl,20,66,77,1727,Germany,FC Ingolstadt 04
5931,H. Drost,27,66,67,1536,Netherlands,NAC Breda
5932,L. Załuska,32,66,66,1286,Poland,Celtic
5933,S. Overgoor,27,66,66,1793,Netherlands,Go Ahead Eagles
5934,J. Koprivec,25,66,71,1234,Slovenia,Perugia
5935,A. Mfa,23,66,74,1219,Gabon,FC Metz
5936,A. Trajkovski,21,66,72,1716,FYR Macedonia,SV Zulte-Waregem
5937,R. Makondele,32,66,66,1656,DR Congo,BK Häcken
5938,A. Galabinov,25,66,66,1595,Bulgaria,Livorno
5939,R. Korte,23,66,68,1709,Germany,Eintracht Braunschweig
5940,J. Domínguez,27,66,67,1868,Colombia,Junior FC
5941,L. Garbutt,21,66,75,1830,England,Everton
5942,N. Leković,24,66,68,1636,Serbia,Lechia Gdańsk
5943,J. Gol,28,66,66,1777,Poland,Amkar Perm
5944,E. O'Kane,23,66,73,1795,Republic of Ireland,Bournemouth
5945,C. Forsyth,25,66,69,1793,Scotland,Derby County
5946,D. Buballa,24,66,71,1668,Germany,FC St. Pauli
5947,R. Walter,19,66,77,1771,France,AS Nancy Lorraine
5948,T. Van Acker,22,66,70,1813,Belgium,KSV Cercle Brugge
5949,A. Achahbar,20,66,75,1692,Netherlands,Feyenoord
5950,K. Boateng,20,66,76,1675,Ghana,Bari
5951,A. Kaji,34,66,66,1800,Japan,Chivas USA
5952,I. Lolo,31,66,66,1708,Ivory Coast,FC Rostov
5953,Dani Mallo,35,66,66,1267,Spain,CD Lugo
5954,J. Sornoza,20,66,74,1652,Ecuador,Pachuca
5955,G. Zuiverloon,27,66,66,1757,Netherlands,ADO Den Haag
5956,H. Dellafiore,29,66,66,1482,Italy,Latina
5957,P. Sammarco,31,66,66,1823,Italy,Frosinone
5958,Kim Kwang Suk,31,66,66,1660,Korea Republic,Pohang Steelers
5959,T. Schick,24,66,68,1808,Austria,SK Sturm Graz
5960,A. Assiri,22,66,74,1470,Saudi Arabia,Al Ittihad
5961,M. Basas,21,66,75,1723,Saudi Arabia,Al Ahli
5962,M. Defendi,28,66,66,1814,Italy,Bari
5963,S. Kaplan,32,66,66,1694,Turkey,Kasimpaşa SK
5964,Miquel,21,66,72,1478,Spain,Norwich City
5965,K. Manneh,19,66,76,1730,Gambia,Vancouver Whitecaps FC
5966,D. Gabbidon,34,66,66,1444,Wales,Cardiff City
5967,R. Habran,20,66,76,1739,France,FC Sochaux-Montbéliard
5968,S. Escudero,31,66,66,1607,Argentina,Belgrano de Córdoba
5969,P. Mtiliga,33,66,66,1817,Denmark,FC Nordsjælland
5970,C. Corvalán,25,66,69,1703,Argentina,Arsenal de Sarandí
5971,A. Saldívar,24,66,72,1277,Mexico,U.N.A.M.
5972,J. Veldmate,25,66,68,1606,Netherlands,Heracles Almelo
5973,M. Djuric,24,66,72,1538,Bosnia Herzegovina,Cesena
5974,N. Bertocchi,25,66,69,1754,Argentina,Defensa y Justicia
5975,Álvaro,27,66,66,1763,Spain,CD Leganés
5976,N. Obiora,22,66,71,1744,Nigeria,Associação Académica de Coimbra
5977,C. Dibon,23,66,72,1502,Austria,SK Rapid Wien
5978,C. Dibon,23,66,72,1502,Austria,SK Rapid Wien
5979,S. De Ridder,27,66,66,1795,Belgium,FC København
5980,H. Afful,28,66,66,1744,Ghana,Columbus Crew SC
5981,C. Battocchio,22,66,74,1843,Italy,Virtus Entella
5982,H. Encina,31,66,66,1776,Argentina,Club Olimpo
5983,Óscar Ramírez,30,66,66,1704,Spain,SD Ponferradina
5984,G. Belaud,27,66,66,1789,France,Stade Brestois 29
5985,Luis Silva,21,66,74,1785,Portugal,Gil Vicente FC
5986,Bruno Miguel,31,66,66,1461,Portugal,Estoril Praia
5987,C. Arias,26,66,68,1541,Colombia,Once Caldas
5988,M. Poletanovic,20,66,74,1811,Serbia,KAA Gent
5989,V. Hernández,28,66,66,1276,Mexico,Querétaro
5990,S. Petrov,23,66,73,1754,Russia,FC Krasnodar
5991,K. Foley,29,66,66,1702,Republic of Ireland,FC København
5992,Natalio,29,66,66,1703,Spain,CD Numancia
5993,A. Jacobsen,24,66,70,1598,Denmark,Aalborg BK
5994,Leozinho,26,66,72,1653,Brazil,Boavista FC
5995,K. Arkivuo,31,66,66,1820,Finland,BK Häcken
5996,M. Konrad,26,66,69,1756,Germany,FSV Frankfurt
5997,M. Kamiński,22,66,72,1711,Poland,Lech Poznań
5998,Lee Jeong Hyeop,23,66,75,1490,Korea Republic,Sangju Sangmu FC
5999,G. Comotto,35,66,66,1505,Italy,Perugia
6000,A. Izzo,22,66,75,1467,Italy,Genoa
6001,C. Pulhac,29,66,66,1808,Romania,Zawisza Bydgoszcz
6002,H. Arslan,25,66,68,1864,Turkey,Sivasspor
6003,S. Fischer,25,66,68,1546,Netherlands,Excelsior
6004,D. Hubert,26,66,67,1774,Belgium,Waasland-Beveren
6005,K. Altınay,22,66,70,1794,Turkey,Çaykur Rizespor
6006,Q. Othon,26,66,68,1740,France,ESTAC Troyes
6007,M. Carayol,25,66,70,1624,Gambia,Brighton & Hove Albion
6008,A. Kay,31,66,66,1717,England,Milton Keynes Dons
6009,G. Nkoudou,19,66,76,1684,France,FC Nantes
6010,C. Källqvist,30,66,66,1148,Sweden,BK Häcken
6011,C. Hoefkens,35,66,66,1623,Belgium,KV Oostende
6012,D. Demme,22,66,72,1855,Germany,RB Leipzig
6013,C. Doyle,29,66,66,1216,Republic of Ireland,Birmingham City
6014,T. Hiariej,25,66,68,1862,Netherlands,FC Groningen
6015,F. Holland,23,66,70,1755,Germany,SV Darmstadt 98
6016,E. Pomazan,25,66,70,1234,Russia,Kuban Krasnodar
6017,S. Morsy,22,66,74,1773,England,Chesterfield
6018,S. Prcić,20,66,71,1723,Bosnia Herzegovina,Stade Rennais FC
6019,C. Taylor,27,66,66,1701,England,Blackburn Rovers
6020,C. Gartner,20,66,76,1803,Austria,Fortuna Düsseldorf
6021,B. Kadrii,22,66,73,1836,Denmark,FC København
6022,Edgar Ié,20,66,75,1749,Portugal,FC Barcelona B
6023,Diego Lima,25,66,68,1713,Brazil,Boavista FC
6024,A. Vilches,22,66,71,1471,Chile,CD Huachipato
6025,Ismael,19,66,75,1783,Brazil,Kalmar FF
6026,A. Vaņins,34,66,66,1201,Latvia,FC Sion
6027,J. Valencia,32,66,66,1381,Colombia,Deportes Tolima
6028,M. Mahi,20,66,75,1659,Netherlands,FC Groningen
6029,X. Baez,26,66,67,1871,Mexico,Cruz Azul
6030,D. Martin,28,66,66,1272,England,Milton Keynes Dons
6031,Gaztañaga,23,66,71,1552,Spain,SD Ponferradina
6032,M. Duruer,26,66,69,1763,Turkey,Çaykur Rizespor
6033,K. Ceesay,26,66,67,1821,Gambia,Lech Poznań
6034,João Diogo,26,66,68,1700,Portugal,Clube Sport Marítimo
6035,M. Galain,25,66,69,1397,Uruguay,Fortaleza CEIF
6036,J. Lewis,26,66,66,1304,England,Blackpool
6037,M. Little,25,66,69,1669,England,Bristol City
6038,E. Juárez,26,66,66,1791,Mexico,Monterrey
6039,E. Juárez,26,66,66,1791,Mexico,Monterrey
6040,L. Kitambala,25,66,68,1745,France,Sporting de Charleroi
6041,Y. Tasaka,29,66,66,1769,Japan,VfL Bochum 1848
6042,A. Pelletieri,32,66,66,1829,Argentina,Club Atlético Tigre
6044,R. Mazáň,20,66,77,1691,Slovakia,Podbeskidzie Bielsko-Biała
6045,P. Araujo,26,66,67,1811,Mexico,Guadalajara
6046,A. Hammill,26,66,66,1703,England,Rotherham United
6047,J. Calvé,30,66,66,1783,France,Stade Malherbe Caen
6048,O. Mares,27,66,68,1857,Mexico,Club América
6049,A. Novikovas,23,66,72,1744,Lithuania,FC Erzgebirge Aue
6050,C. Ciano,24,66,70,1652,Italy,Crotone
6051,J. Meffert,19,66,72,1668,Germany,Karlsruher SC
6052,K. Coman,18,66,82,1710,France,Juventus
6053,S. Olajengbesi,33,66,66,1474,Nigeria,SV Sandhausen
6054,C. Dielna,26,66,66,1749,France,Sheffield Wednesday
6055,Y. Al Salem,29,66,66,1673,Saudi Arabia,Al Hilal
6056,J. Muñoz Mustafá,34,66,66,1605,Argentina,Jaguares de Chiapas
6057,J. Ponce,20,66,72,1621,Peru,Vitória de Setúbal
6058,L. Bijker,21,66,72,1661,Netherlands,SC Cambuur
6059,S. Gleeson,25,66,69,1850,Republic of Ireland,Birmingham City
6060,H. Muath,28,66,66,1937,Saudi Arabia,Al Shabab
6061,G. Valsvik,21,66,75,1580,Norway,Strømsgodset IF
6062,Juan Carlos,23,66,72,1578,Spain,CD Tenerife
6064,D. Frascarelli,29,66,66,1249,Uruguay,Deportivo Ñublense
6065,P. Brożek,31,66,66,1684,Poland,Wisła Kraków
6066,B. Capon,26,66,67,1914,Belgium,KV Kortrijk
6067,K. Agard,24,66,70,1736,England,Bristol City
6068,M. O'Brien,21,66,72,1535,Republic of Ireland,Motherwell
6069,L. Cappone,35,66,66,1216,France,Stade Lavallois Mayenne FC
6070,A. Kurdi,22,66,72,1783,Saudi Arabia,Al Ahli
6071,H. Palacios,21,66,74,1664,Colombia,Deportivo Cali
6072,C. Solly,23,66,72,1699,England,Charlton Athletic
6073,A. Haghighi,26,66,68,1233,Iran,FC Penafiel
6074,C. Kouakou,23,66,72,1647,Ivory Coast,Tours FC
6075,I. Lores Varela,23,66,72,1564,Uruguay,Varese
6076,M. Jakobsen,28,66,66,1674,Denmark,Esbjerg fB
6077,K. Jansen,22,66,72,1796,Netherlands,ADO Den Haag
6078,R. Punčec,22,66,74,1481,Croatia,1. FC Union Berlin
6079,Antonio Tomás,29,66,66,1672,Spain,CD Numancia
6080,N. Viola,24,66,69,1810,Italy,Ternana
6081,Nam Jun Jae,26,66,69,1672,Korea Republic,Seongnam FC
6082,W. Ponce,31,66,66,1583,Chile,Universidad de Chile
6083,Felipe,23,66,70,1836,Brazil,New York Red Bulls
6084,A. Tabanelli,24,66,69,1630,Italy,Cesena
6085,N. Pulzetti,30,66,66,1844,Italy,Cesena
6086,Y. Corona,26,66,66,1765,Mexico,Querétaro
6087,E. Hernández,29,66,66,1715,Chile,Unión La Calera
6088,J. Rivierez,25,66,66,1573,France,FC Metz
6089,Goitia,32,66,66,1240,Spain,Deportivo Alavés
6090,Miguel Oliveira,30,66,66,1450,Portugal,FC Arouca
6091,Kang Soo Il,26,66,67,1750,Korea Republic,Jeju United FC
6092,O. Volovyk,28,66,66,1378,Ukraine,Shakhtar Donetsk
6093,E. Villa,32,66,66,1727,Argentina,Querétaro
6094,V. Rama,26,66,68,1645,Albania,TSV 1860 München
6095,S. Hines,26,66,72,1558,England,Orlando City SC
6096,L. DeVere,24,66,72,1543,Australia,Brisbane Roar
6097,D. Ndongala,23,66,70,1651,DR Congo,Sporting de Charleroi
6098,O. Delibalta,28,66,66,1785,Turkey,Mersin İdman Yurdu
6099,M. Ørnskov,28,66,66,1856,Denmark,Brøndby IF
6100,M. Ørnskov,28,66,66,1856,Denmark,Brøndby IF
6101,J. Larsen,23,66,71,1855,Denmark,FK Austria Wien
6102,L. Rizzo,22,66,71,1721,Italy,Sampdoria
6103,O. Arellano,27,66,66,1741,Mexico,Monterrey
6104,Luís Tinoco,27,66,66,1812,Portugal,FC Arouca
6105,C. Fierro,19,66,76,1719,Mexico,Guadalajara
6106,M. Prieto,26,66,68,1441,Uruguay,Santiago Wanderers
6107,G. Coutinho,31,66,66,1305,Netherlands,Excelsior
6108,C. Stankovic,21,66,74,1258,Austria,SV Grödig
6110,A. Camisa,29,66,66,1480,Italy,Vicenza
6111,M. Eggimann,33,66,66,1436,Switzerland,1. FC Union Berlin
6112,A. Sapeta,25,66,73,1747,Russia,FC Ural Yekaterinburg
6113,F. Fokobo,20,66,75,1753,Cameroon,FC Arouca
6114,Rodnei,28,66,66,1683,Brazil,RB Leipzig
6115,A. Diallo,22,66,73,1268,Senegal,Le Havre AC
6116,S. Sinovic,27,66,71,1662,United States,Sporting Kansas City
6117,M. Bangura,24,66,69,1740,Sierra Leone,AIK
6118,Córcoles,29,66,66,1736,Spain,RC Recreativo de Huelva
6119,O. Rodas,27,66,66,1510,Colombia,Rionegro Águilas
6120,Filipe Ferreira,23,66,72,1804,Portugal,Os Belenenses
6121,B. Nehrig,27,66,67,1883,Germany,FC St. Pauli
6122,S. Bruzzese,25,66,68,1243,Belgium,SV Zulte-Waregem
6123,I. Vorsah,26,66,69,1603,Ghana,FC Red Bull Salzburg
6124,J. Faussurier,27,66,67,1811,France,FC Sochaux-Montbéliard
6125,J. Cortés,24,66,67,1795,Mexico,U.N.A.M.
6126,E. Doyle,26,66,66,1717,Republic of Ireland,Cardiff City
6127,N. Mezquida,22,66,71,1669,Uruguay,Vancouver Whitecaps FC
6128,A. Rebić,20,66,78,1591,Croatia,RB Leipzig
6129,J. Robinson,20,66,74,1716,England,Queens Park Rangers
6131,Z. Erdal,26,66,69,1751,Turkey,Sivasspor
6132,Dyego Sousa,24,66,70,1506,Brazil,Clube Sport Marítimo
6133,Helder Cabral,30,66,66,1797,Portugal,Vitória de Setúbal
6134,J. Lesage,37,66,66,1797,France,US Créteil-Lusitanos
6135,F. Lértora,23,66,71,1768,Argentina,Arsenal de Sarandí
6136,L. Frecklington,28,66,66,1843,Republic of Ireland,Rotherham United
6137,N. Navarro,29,66,66,1253,Argentina,Gimnasia y Esgrima La Plata
6138,G. Wojtkowiak,30,66,66,1660,Poland,Lechia Gdańsk
6139,E. Ofori,18,66,77,1883,Ghana,AIK
6140,Vasco Rocha,25,66,70,1690,Portugal,FC Paços de Ferreira
6141,A. Forshaw,22,66,73,1787,England,Middlesbrough
6142,Lucas Porcar,24,66,69,1680,Spain,CE Sabadell FC
6143,L. Spendlhofer,21,66,70,1694,Austria,SK Sturm Graz
6144,A. Zapata,19,66,76,1668,Colombia,Udinese
