,Name,Age,Overall,Potential,Special,Nationality,Club
5481,M. Matip,27,67,68,1701,Cameroon,FC Ingolstadt 04
5482,A. Gruenebaum,30,67,67,1290,United States,Sporting Kansas City
5483,J. Hunt,22,67,78,1765,England,Barnsley
5484,Daniel,19,67,77,1677,Brazil,Botafogo
5485,J. Martins Pereira,27,67,68,1739,France,En Avant de Guingamp
5486,R. Gutiérrez,30,67,67,1750,Chile,Atlante
5487,Filipe Gonçalves,28,67,67,1860,Portugal,Estoril Praia
5488,Makelele,28,67,68,1913,Brazil,Associação Académica de Coimbra
5489,S. Duffy,21,67,74,1470,Republic of Ireland,Yeovil Town
5490,S. Duffy,21,67,74,1470,Republic of Ireland,Yeovil Town
5491,F. Ogude,25,67,73,1947,Nigeria,Amkar Perm
5492,D. Klonaridis,20,67,79,1798,Belgium,Panathinaikos FC
5493,F. Vázquez,24,67,74,1742,Argentina,Palermo
5494,O. Sorin,32,67,67,1243,France,AJ Auxerre
5495,I. Canuto,27,67,70,1631,Argentina,Club Atlético Tigre
5496,Nino Paraíba,27,67,69,1868,Brazil,Vitória
5497,J. Morrow,25,67,70,1828,United States,Toronto FC
5498,A. González,18,67,82,1782,Mexico,Club Atlas
5499,C. Nava,18,67,70,1614,Mexico,Club Atlas
5500,R. Brégerie,26,67,71,1493,France,SG Dynamo Dresden
5501,Charles,28,67,67,1883,Brazil,Cruzeiro
5502,J. Cuffaut,25,67,69,1708,France,AS Nancy Lorraine
5503,P. McCarthy,30,67,67,1552,Republic of Ireland,Crystal Palace
5505,Moha,35,67,67,1810,Morocco,CE Sabadell FC
5506,J. Faussurier,26,67,74,1825,France,FC Sochaux-Montbéliard
5507,J. Cortés,23,67,72,1799,Mexico,U.N.A.M.
5508,A. Pomini,32,67,67,1257,Italy,Sassuolo
5509,Bruno Uvini,22,67,78,1512,Brazil,Santos
5510,A. Moreno,33,67,67,1634,Argentina,Tiburones Rojos de Veracruz
5511,C. Casey,31,67,67,1682,United States,Philadelphia Union
5512,N. Abdou,28,67,67,1818,Comoros,Millwall
5513,Grimaldo,17,67,78,1746,Spain,FC Barcelona B
5514,Israel Puerto,20,67,73,1460,Spain,Sevilla FC
5515,Paulinho Dias,26,67,70,1762,Brazil,Atlético Paranaense
5516,F. Mora,19,67,77,1573,Chile,Audax Italiano
5517,A. Smithies,23,67,74,1332,England,Huddersfield Town
5518,F. Le Postollec,29,67,67,1740,France,RAEC Mons
5519,U. Dávila,22,67,78,1735,Mexico,Córdoba CF
5520,I. Pillud,27,67,72,1819,Argentina,Hellas Verona
5521,D. Heintz,19,67,76,1519,Germany,1. FC Kaiserslautern
5522,A. Orozco,34,67,67,1524,Colombia,Envigado FC
5523,Juande,27,67,70,1722,Spain,SD Ponferradina
5524,Pita,28,67,69,1776,Spain,CD Lugo
5525,P. Pintos,25,67,68,1891,Uruguay,San Jose Earthquakes
5526,Iñigo Calderón,31,67,67,1772,Spain,Brighton & Hove Albion
5527,O. Diakhité,19,67,77,1576,Senegal,SC Olhanense
5528,Xisco,27,67,67,1627,Spain,Córdoba CF
5529,Z. Bergdich,24,67,71,1699,Morocco,Real Valladolid CF
5530,D. Biton,25,67,69,1613,Israel,AD Alcorcón
5531,T. Monconduit,22,67,73,1582,France,AJ Auxerre
5532,D. Anakoglou,21,67,75,1816,Greece,AEK Athens
5533,S. Cziommer,32,67,67,1891,Germany,Heracles Almelo
5534,D. Carreño,25,67,73,1587,Mexico,Pachuca
5535,R. Lindgren,28,67,67,1907,Sweden,FC Groningen
5536,J. Wurtz,21,67,75,1636,Germany,SC Paderborn 07
5537,Betinho,19,67,80,1583,Portugal,Vitória de Setúbal
5538,A. Donatti,26,67,68,1594,Argentina,Rosario Central
5539,S. Romero,35,67,67,1809,Argentina,Quilmes Atlético Club
5540,S. Smeltz,31,67,67,1640,New Zealand,Perth Glory
5541,F. Schönheim,26,67,69,1783,Germany,1. FC Union Berlin
5542,Cordero,25,67,73,1782,Spain,AEK Athens
5543,R. van La Parra,22,67,72,1720,Netherlands,SC Heerenveen
5544,Kim Ju Young,24,67,71,1709,Korea Republic,FC Seoul
5546,José Gonçalves,27,67,68,1689,Portugal,New England Revolution
5547,T. Dinas,23,67,73,1721,Greece,Panathinaikos FC
5548,S. Thompson,34,67,67,1637,Scotland,St. Mirren
5549,R. Thomas,25,67,73,1506,France,Angers SCO
5550,Elisson,26,67,72,1266,Brazil,Cruzeiro
5551,Elisson,26,67,72,1266,Brazil,Cruzeiro
5552,D. Nowak,28,67,67,1676,Poland,Cracovia
5553,M. Donald,24,67,71,1875,Netherlands,Roda JC Kerkrade
5554,M. Albornoz,22,67,74,1886,Chile,Malmö FF
5555,N. Çiftçi,21,67,77,1678,Turkey,Dundee United
5556,A. Galindo,31,67,67,1569,Mexico,Deportivo Toluca
5557,Y. Mena,21,67,72,1589,Colombia,Independiente Medellín
5559,V. Vanczák,30,67,67,1617,Hungary,FC Sion
5560,C. Cellay,31,67,67,1750,Argentina,Rangers de Talca
5561,S. Yago,20,67,73,1672,Burkina Faso,Toulouse Football Club
5562,M. Ríos,29,67,67,1755,Chile,Universidad Católica
5563,W. Pluim,24,67,72,1741,Netherlands,Roda JC Kerkrade
5564,T. Cairney,22,67,72,1796,Scotland,Blackburn Rovers
5565,E. Zubas,22,67,71,1170,Lithuania,Viborg FF
5566,N. Freire,19,67,73,1405,Argentina,Argentinos Juniors
5567,E. Assifuah,19,67,80,1681,Ghana,FC Sion
5568,G. Madine,22,67,73,1599,England,Carlisle United
5569,M. Pamić,26,67,73,1720,Croatia,Siena
5570,Kevin,23,67,74,1765,Spain,RCD Mallorca
5571,J. Hansen,28,67,68,1272,Denmark,Évian Thonon Gaillard FC
5572,G. Mertens,22,67,72,1712,Belgium,Sporting Lokeren
5573,B. Murphy,30,67,67,1206,Republic of Ireland,Queens Park Rangers
5574,F. Cordero,25,67,67,1837,Chile,Universidad Católica
5575,L. Kruse,29,67,67,1257,Germany,SC Paderborn 07
5576,E. Belardi,35,67,67,1310,Italy,Pescara
5577,K. Kwakman,30,67,67,1802,Netherlands,NAC Breda
5578,D. Anđelković,31,67,67,1774,Serbia,FC Krasnodar
5579,Santos,27,67,67,1825,Brazil,Suwon Samsung Bluewings
5580,L. Castaldo,31,67,67,1606,Italy,Avellino
5581,J. Lingard,20,67,77,1648,England,Brighton & Hove Albion
5582,Douglas,19,67,76,1847,Brazil,Udinese
5583,O. Čelůstka,24,67,74,1733,Czech Republic,Sunderland
5584,Ximo Navarro,23,67,71,1776,Spain,RCD Mallorca
5585,R. Zomer,30,67,67,1686,Netherlands,SC Heerenveen
5586,Rafael Donato,24,67,72,1453,Brazil,Criciúma
5587,T. Breukers,25,67,70,1790,Netherlands,FC Twente
5588,K. Conboy,25,67,68,1825,Denmark,NEC Nijmegen
5589,A. Iacobucci,22,67,76,1279,Italy,Latina
5590,J. MacDonald,27,67,67,1175,Scotland,Heart of Midlothian
5591,K. Bülow,27,67,69,1617,Germany,TSV 1860 München
5592,Ramalho,20,67,73,1652,Spain,Girona FC
5593,A. Petagna,18,67,82,1497,Italy,Milan
5594,Natanael,22,67,76,1791,Brazil,Atlético Paranaense
5595,F. Renzetti,25,67,74,1845,Italy,Cesena
5596,I. Azemi,21,67,72,1532,Albania,SpVgg Greuther Fürth
5597,Jesús Vázquez,33,67,67,1793,Spain,RC Recreativo de Huelva
5598,Uelliton,25,67,72,1901,Brazil,Bahia
5599,K. Agustien,26,67,68,1868,Netherlands,Brighton & Hove Albion
5600,Tartá,24,67,72,1736,Brazil,Ulsan Hyundai FC
5601,B. Cristante,18,67,82,1776,Italy,Milan
5602,D. de Vries,32,67,67,1280,Netherlands,Nottingham Forest
5603,K. Guédé,28,67,67,1791,Slovakia,SC Freiburg
5604,S. Nápoles,23,67,67,1858,Mexico,Cruz Azul
5605,L. Nicholls,20,67,76,1353,England,Wigan Athletic
5606,Christian Alfonso,24,67,75,1623,Spain,AD Alcorcón
5607,T. Ntshumayelo,23,67,75,1785,South Africa,Orlando Pirates
5608,O. Henríquez,24,67,69,1520,Colombia,Millonarios FC
5609,L. Clarke,28,67,67,1654,England,Wolverhampton Wanderers
5610,M. Žaliukas,29,67,67,1563,Lithuania,Leeds United
5611,A. Younes,19,67,78,1743,Germany,Borussia Mönchengladbach
5612,A. Younes,19,67,78,1743,Germany,Borussia Mönchengladbach
5613,L. Burián,29,67,67,1306,Uruguay,Deportes Tolima
5614,T. Børven,21,67,75,1632,Norway,FC Twente
5615,C. Lepoint,28,67,68,1857,Belgium,KAA Gent
5616,P. Olkowski,23,67,73,1760,Poland,Górnik Zabrze
5617,A. Ghezzal,28,67,67,1757,Algeria,Latina
5618,Seo Jung Jin,23,67,70,1685,Korea Republic,Suwon Samsung Bluewings
5619,D. Perkins,31,67,67,1803,England,Blackpool
5620,S. Chepchugov,27,67,71,1204,Russia,PFC CSKA Moscow
5621,D. Arreola,27,67,69,1876,Mexico,Pachuca
5622,Wendell,19,67,76,1699,Brazil,Grêmio
5623,Park Jun Hyuk,26,67,68,1187,Korea Republic,Seongnam FC
5624,L. James,20,67,73,1633,Nigeria,Aalesunds FK
5625,D. Amartey,18,67,80,1769,Ghana,Djurgårdens IF
5626,J. Berthod,29,67,67,1706,France,Sarpsborg 08 FF
5627,L. Rosenior,28,67,67,1785,England,Hull City
5628,Rubén Jurado,27,67,67,1711,Spain,Piast Gliwice
5629,T. Chevalier,26,67,68,1795,France,KV Kortrijk
5630,N. Delfouneso,22,67,71,1611,England,Coventry City
5631,E. Pacheco,23,67,73,1783,Mexico,Tigres U.A.N.L.
5632,Alan Baró,28,67,69,1661,Spain,SD Ponferradina
5633,Leandro,28,67,67,1933,Brazil,Volga Nizhny Novgorod
5634,O. Yildirim,20,67,77,1688,Germany,SV Werder Bremen
5635,F. Battiste,29,67,67,1769,Argentina,La Equidad
5636,R. Cáseres,19,67,75,1671,Argentina,Vélez Sarsfield
5637,R. Boukari,26,67,73,1736,Togo,FC Sochaux-Montbéliard
5638,A. Mezavilla,30,67,67,1818,Brazil,Castellammare di Stabia
5639,Ozeia,30,67,67,1608,Brazil,Vitória de Setúbal
5640,M. Jankowski,23,67,71,1697,Poland,Ruch Chorzów
5641,D. Fox,29,67,67,1776,England,Norwich City
5642,J. Tabb,29,67,67,1897,Republic of Ireland,Ipswich Town
5643,Carlos César,26,67,70,1846,Brazil,Atlético Paranaense
5644,T. Kister,26,67,69,1389,Germany,SV Sandhausen
5645,J. Claros,27,67,67,1750,Honduras,Sporting Kansas City
5646,C. Mbesuma,29,67,67,1616,Zambia,Orlando Pirates
5647,Nano,28,67,67,1923,Spain,Panathinaikos FC
5648,E. Ofere,27,67,67,1662,Nigeria,Sogndal Fotball
5649,Sergi Darder,19,67,72,1569,Spain,Málaga CF
5650,A. Longhi,24,67,70,1792,Italy,Sassuolo
5651,L. Caballero,23,67,74,1619,Paraguay,Krylya Sovetov Samara
5652,M. Heylen,19,67,76,1535,Belgium,KV Kortrijk
5653,L. Martin,26,67,67,1808,England,Millwall
5654,Yoon Bit Ga Ram,23,67,68,1806,Korea Republic,Jeju United FC
5655,A. El-Abd,28,67,67,1466,Egypt,Bristol City
5656,A. Gadzhibekov,23,67,72,1743,Russia,FC Anzhi Makhachkala
5657,A. Butler,29,67,67,1530,England,Walsall
5658,J. Brenet,19,67,75,1677,Netherlands,PSV
5659,B. Pérez,32,67,67,1705,Panama,FC Dallas
5660,G. Lebese,24,67,67,1517,South Africa,Kaizer Chiefs
5661,Z. Tomašević,23,67,70,1712,Montenegro,KV Kortrijk
5662,H. Goulon,25,67,70,1737,France,Zawisza Bydgoszcz
5663,Y. Wildschut,21,67,75,1771,Netherlands,ADO Den Haag
5664,K. Christensen,33,67,67,1239,Denmark,FC København
5665,E. Esqueda,25,67,72,1733,Mexico,Pachuca
5666,G. John,26,67,72,1578,United States,FC Dallas
5667,L. Valencia,22,67,73,1641,Chile,Santiago Wanderers
5668,Fernández,23,67,76,1753,Spain,Real Zaragoza
5669,G. Brugman,20,67,75,1757,Uruguay,Pescara
5670,L. Madinda,21,67,75,1755,Gabon,RC Celta
5671,Carlos Ruiz,29,67,67,1777,Spain,CD Tenerife
5672,J. Cámpora,33,67,67,1665,Argentina,All Boys
5673,J. Cámpora,33,67,67,1665,Argentina,All Boys
5674,C. Gratzei,31,67,67,1372,Austria,SK Sturm Graz
5675,N. Johansson,33,67,67,1652,Sweden,AIK
5676,T. Trybull,20,67,75,1802,Germany,FC St. Pauli
5677,H. Al Mogahwi,25,67,71,1689,Saudi Arabia,Al Fateh
5678,D. de la Torre,29,67,67,1798,Mexico,Querétaro
5679,C. Marrugo,27,67,67,1821,Colombia,Independiente Medellín
5680,K. Treacy,24,67,70,1764,Republic of Ireland,Burnley
5681,O. Ajilore,28,67,67,1836,Nigeria,FC Midtjylland
5682,G. Torres,24,67,72,1664,Panama,Colorado Rapids
5683,Lucas Silva,28,67,67,1805,Brazil,Monterrey
5685,S. Bateau,22,67,74,1566,Trinidad & Tobago,KV Mechelen
5686,N. Pavlović,32,67,67,1712,Serbia,KV Kortrijk
5687,D. Krešić,29,67,67,1243,Croatia,1. FSV Mainz 05
5688,Juanma Ortiz,31,67,67,1908,Spain,Hércules CF
5689,M. Görlitz,26,67,70,1660,Germany,FSV Frankfurt
5690,L. Sinkiewicz,27,67,69,1563,Germany,VfL Bochum 1848
5691,D. Fagundez,18,67,74,1741,Uruguay,New England Revolution
5692,G. Espinoza,31,67,67,1772,Mexico,Querétaro
5693,A. Keogh,27,67,67,1822,Republic of Ireland,Blackpool
5694,P. Ducasse,26,67,70,1857,France,Racing Club de Lens
5695,Renan,22,67,75,1193,Brazil,Corinthians
5696,R. Vitiello,30,67,67,1698,Italy,Palermo
5697,E. Sobol,18,67,78,1625,Ukraine,Shakhtar Donetsk
5698,D. Currimilla,25,67,72,1813,Chile,Unión Española
5699,Iván Hernández,33,67,67,1589,Spain,Real Sporting de Gijón
5700,J. Kappelhof,22,67,71,1663,Netherlands,FC Groningen
5701,N. Berardo,22,67,69,1794,Argentina,Unión Española
5702,Tiago Real,24,67,74,1721,Brazil,Goiás
5703,F. Gamboa,27,67,68,1608,Mexico,Deportivo Toluca
5704,M. Riemann,24,67,73,1337,Germany,SV Sandhausen
5705,Z. Whitbread,29,67,67,1473,United States,Derby County
5706,L. Lita,28,67,67,1706,England,Swansea City
5707,Rui Sampaio,26,67,71,1779,Portugal,FC Arouca
5708,C. Biraghi,20,67,74,1804,Italy,Catania
5709,Hernán,22,67,71,1712,Spain,UD Las Palmas
5710,M. Stevanović,22,67,72,1733,Bosnia Herzegovina,Deportivo Alavés
5711,Laguardia,23,67,74,1536,Spain,Real Zaragoza
5712,S. López,24,67,73,1696,Argentina,CD Palestino
5713,N. Ferrari,29,67,67,1652,Italy,Spezia
5714,J. Chiapas,27,67,68,1871,Mexico,Tiburones Rojos de Veracruz
5715,Leandrinho,27,67,67,1763,Brazil,Jeonnam Dragons
5716,E. Hysaj,19,67,74,1674,Albania,Empoli
5717,J. Mena,24,67,72,1500,Colombia,Independiente Medellín
5718,J. Troisi,24,67,71,1720,Australia,Melbourne Victory
5719,V. Pálsson,22,67,72,1858,Iceland,Helsingborgs IF
5720,Germano,32,67,67,1791,Brazil,Coritiba
5721,J. Mbakogu,20,67,77,1745,Nigeria,Carpi
5722,N. Veloso,26,67,72,1271,Chile,CD Huachipato
5723,S. De Smet,28,67,67,1758,Belgium,KV Kortrijk
5724,T. Sana,23,67,70,1636,Sweden,Ajax
5725,A. Salifu,20,67,79,1911,Ghana,Modena
5726,G. Courtet,24,67,71,1662,France,Stade de Reims
5727,A. Oumarou,26,67,69,1708,Cameroon,Waasland-Beveren
5728,Yoo Byung Soo,25,67,71,1698,Korea Republic,FC Rostov
5729,Héctor Font,29,67,67,1713,Spain,Hércules CF
5730,A. Sgrigna,33,67,67,1715,Italy,Carpi
5731,D. Perquis,27,67,67,1284,France,Stade Malherbe Caen
5732,M. Lang,22,67,71,1720,Switzerland,Grasshopper Club Zürich
5733,J. Hernández,27,67,67,1868,Colombia,Independiente Medellín
5734,J. Hernández,27,67,67,1868,Colombia,Independiente Medellín
5735,D. Fox,27,67,67,1857,Scotland,Nottingham Forest
5736,M. Pugh,26,67,68,1712,England,Bournemouth
5737,J. Blengio,30,67,67,1572,Argentina,Gimnasia y Esgrima La Plata
5738,Kim Young Hoo,30,67,67,1744,Korea Republic,Gangwon FC
5739,K. Lisbie,34,67,67,1683,Jamaica,Leyton Orient
5740,F. Navarro,24,67,72,1888,Mexico,Club León
5741,E. Coulibaly,33,67,67,1645,Senegal,KV Kortrijk
5742,M. Sağlik,30,67,67,1669,Turkey,SC Paderborn 07
5743,M. Gould,30,67,67,1483,South Africa,Kaizer Chiefs
5744,H. Mosquera,26,67,68,1494,Colombia,Rionegro Águilas
5745,J. Gatt,21,67,75,1826,United States,Molde FK
5746,R. Riquelme,29,67,67,1510,Paraguay,CD Palestino
5747,D. Collins,32,67,67,1523,Wales,Nottingham Forest
5748,L. Van Eenoo,22,67,70,1825,Belgium,Oud-Heverlee Leuven
5749,I. Franjić,25,67,70,1818,Australia,Brisbane Roar
5750,Dani Nieto,22,67,73,1674,Spain,FC Barcelona B
5751,Gideão,25,67,73,1182,Brazil,Clube Náutico Capibaribe
5752,V. Kaleshin,32,67,67,1822,Russia,FC Krasnodar
5753,J. Leca,27,67,70,1203,France,Sporting Club de Bastia
5754,Carmona,25,67,72,1772,Spain,Real Sporting de Gijón
5755,L. Bruins,26,67,69,1714,Netherlands,OGC Nice
5756,Adaílton,22,67,72,1708,Brazil,Vitória
5757,M. Martínez,29,67,67,1560,Argentina,Querétaro
5758,N. Kebano,21,67,74,1777,France,Sporting de Charleroi
5759,Auremir,21,67,75,1826,Brazil,Clube Náutico Capibaribe
5760,A. Kwarasey,25,67,71,1355,Ghana,Strømsgodset IF
5761,S. García,30,67,67,1325,Mexico,Tigres U.A.N.L.
5762,K. Voser,26,67,67,1812,Switzerland,FC Basel 1893
5763,A. Stavpets,23,67,74,1804,Russia,FC Ural Yekaterinburg
5764,L. Reyes,22,67,76,1805,Chile,Real Betis
5765,Jang Hak Young,31,67,67,1890,Korea Republic,Busan IPark
5766,M. Aydin,25,67,69,1664,Germany,VfL Bochum 1848
5767,D. Croce,30,67,67,1833,Italy,Empoli
5768,Z. Matumona,31,67,67,1687,DR Congo,RAEC Mons
5769,R. Mukhametshin,31,67,67,1614,Russia,Rubin Kazan
5770,Helton Leite,22,67,73,1180,Brazil,Botafogo
5771,W. Morelo,26,67,70,1755,Colombia,Independiente Santa Fe
5772,C. McCann,25,67,71,1795,Republic of Ireland,Wigan Athletic
5773,P. Anderson,24,67,72,1734,England,Ipswich Town
5774,M. Pfitzner,28,67,67,1879,Germany,Eintracht Braunschweig
5775,Bruno,22,67,74,1193,Brazil,Criciúma
5776,A. Puljić,25,67,69,1546,Croatia,KAA Gent
5777,T. Petsos,22,67,74,1781,Greece,SK Rapid Wien
5778,D. Gorter,25,67,68,1955,Netherlands,AZ Alkmaar
5779,M. Stiepermann,22,67,74,1720,Germany,FC Energie Cottbus
5780,U. Gündoğan,23,67,76,1659,Turkey,Galatasaray SK
5781,Y. Godzyur,28,67,69,1217,Ukraine,Terek Grozny
5782,K. Henry,30,67,67,1815,England,Queens Park Rangers
5783,L. Craig,26,67,72,1871,Scotland,Hibernian
5784,R. Utsiev,25,67,70,1766,Russia,Terek Grozny
5785,Mandi,24,67,71,1801,Spain,Real Sporting de Gijón
5786,Y. Ono,20,67,75,1695,Japan,Standard de Liège
5787,F. Forestieri,23,67,73,1788,Italy,Watford
5788,S. Hain,24,67,71,1641,Germany,TSV 1860 München
5789,R. Mahrez,22,67,75,1599,Algeria,Leicester City
5790,R. Tagirbekov,29,67,67,1779,Russia,FC Anzhi Makhachkala
5791,E. Johansson,24,67,70,1632,Sweden,Malmö FF
5792,D. Traoré,33,67,67,1618,Mali,Seattle Sounders FC
5793,M. Jarju,26,67,70,1746,Gambia,RAEC Mons
5794,M. Schet,25,67,69,1706,Netherlands,ADO Den Haag
5795,M. Schet,25,67,69,1706,Netherlands,ADO Den Haag
5796,J. Davidson,22,67,70,1763,Australia,Heracles Almelo
5797,M. Linnes,21,67,75,1798,Norway,Molde FK
5798,Jomar,20,67,79,1512,Brazil,Vasco da Gama
5799,M. Astina,17,67,75,1728,Argentina,Club Atlético Lanús
5800,D. McCarty,26,67,71,1832,United States,New York Red Bulls
5801,Pedrinho,28,67,67,1771,Portugal,FC Lorient
5802,C. Avevor,21,67,72,1578,Germany,Hannover 96
5803,André Micael,24,67,71,1424,Portugal,Zawisza Bydgoszcz
5804,C. Ludi,30,67,67,1494,Italy,Novara
5805,S. Morrone,34,67,67,1821,Italy,Latina
5806,S. Romagnoli,23,67,75,1537,Italy,Carpi
5807,S. Laner,29,67,67,1830,Italy,Novara
5808,Ruben Semedo,19,67,81,1586,Portugal,Sporting CP
5809,Zequinha,25,67,72,1738,Portugal,Vitória de Setúbal
5810,Rildo,24,67,74,1694,Brazil,Santos
5811,H. Reynoso,32,67,67,1594,Mexico,Monarcas Morelia
5812,C. Wilhelmsson,33,67,67,1666,Sweden,Mjällby AIF
5813,K. Álvarez,21,67,70,1608,Mexico,Guadalajara
5814,B. Verbist,30,67,67,1283,Belgium,Brøndby IF
5815,T. Mickel,24,67,76,1298,Germany,SpVgg Greuther Fürth
5816,Welder,22,67,73,1824,Brazil,Sporting CP
5817,L. Sam,28,67,67,1704,Ghana,New York Red Bulls
5819,S. Crainey,32,67,67,1790,Scotland,Wigan Athletic
5820,R. Ely,19,67,75,1560,Italy,Varese
5821,I. Banović,32,67,67,1842,Croatia,FC Energie Cottbus
5822,G. Giacomazzi,35,67,67,1770,Uruguay,Siena
5823,C. Ibáñez,21,67,71,1813,Mexico,Santos Laguna
5824,A. Meijers,25,67,69,1888,Netherlands,ADO Den Haag
5825,J. Valencia,27,67,67,1818,Colombia,Atlético Nacional
5826,T. Guerbert,24,67,76,1757,France,FC Sochaux-Montbéliard
5827,Hugo Ventura,25,67,72,1314,Portugal,Rio Ave FC
5828,P. Moen,29,67,67,1857,Norway,Lillestrøm SK
5829,M. Ortlechner,33,67,67,1510,Austria,FK Austria Wien
5832,K. Linetty,18,67,76,1780,Poland,Lech Poznań
5833,L. Vázquez,28,67,67,1613,Argentina,Deportivo Ñublense
5834,R. Austin,28,67,67,1963,Jamaica,Leeds United
5835,H. Radetinac,27,67,68,1626,Serbia,Djurgårdens IF
5836,N. Gouriye,22,67,72,1754,Netherlands,ADO Den Haag
5837,Nixon,20,67,78,1612,Brazil,Flamengo
5838,R. Depetris,23,67,72,1668,Argentina,Atlético de Rafaela
5839,R. Sobolewski,36,67,67,1681,Poland,Górnik Zabrze
5840,D. Hammond,30,67,67,1770,England,Leicester City
5841,T. Mashamaite,28,67,68,1469,South Africa,Kaizer Chiefs
5842,Sergio Rodríguez,20,67,78,1626,Spain,CD Lugo
5843,A. Baba,18,67,74,1666,Ghana,SpVgg Greuther Fürth
5844,S. Darbion,29,67,67,1814,France,ESTAC Troyes
5845,L. Skorupski,22,67,77,1219,Poland,Roma
5846,Santos,23,67,72,1288,Brazil,Atlético Paranaense
5847,P. Andersson,28,67,69,1896,Sweden,FC Midtjylland
5848,A. Hadouir,30,67,67,1701,Netherlands,NAC Breda
5849,L. Lollo,26,67,68,1409,Argentina,Belgrano de Córdoba
5850,I. Bel Hassani,20,67,77,1724,Netherlands,Heracles Almelo
5851,Ney Santos,32,67,67,1772,Brazil,Vitória de Setúbal
5852,Choi Jae Soo,30,67,67,1866,Korea Republic,Suwon Samsung Bluewings
5853,M. Sonnleitner,26,67,69,1603,Austria,SK Rapid Wien
5854,R. Chaplow,28,67,68,1869,England,Millwall
5855,L. Slagveer,19,67,73,1681,Netherlands,SC Heerenveen
5856,L. Slagveer,19,67,73,1681,Netherlands,SC Heerenveen
5857,Yun Il Lok,21,67,73,1759,Korea Republic,FC Seoul
5858,B. Verboom,21,67,73,1826,Belgium,SV Zulte-Waregem
5859,E. Kronberg,29,67,67,1270,United States,Sporting Kansas City
5860,A. Danch,25,67,67,1605,Poland,Górnik Zabrze
5861,S. Rasmussen,30,67,67,1246,Denmark,Aarhus GF
5862,E. Adu,22,67,73,1731,Ghana,Malmö FF
5863,R. Gartler,27,67,67,1659,Austria,SV Ried
5864,K. Gastelum,25,67,70,1767,Mexico,Club Atlas
5865,Adriano,25,67,69,1703,Brazil,Daejeon Citizen
5866,N. Foor,21,67,74,1688,Netherlands,NEC Nijmegen
5867,D. López,29,67,67,1748,Paraguay,U.N.A.M.
5868,Choi Chul Soon,26,67,71,1849,Korea Republic,Jeonbuk Hyundai Motors
5869,K. Van Hout,26,67,68,1126,Belgium,KRC Genk
5870,C. Rolfe,30,67,67,1815,United States,DC United
5871,M. Sabah,33,67,67,1703,Mexico,Club León
5872,M. Saymak,20,67,76,1661,Netherlands,PEC Zwolle
5873,V. Nisja,26,67,67,1810,Norway,Viking FK
5874,E. Romero,27,67,67,1644,Argentina,CD Everton de Viña del Mar
5875,J. Velázquez,31,67,67,1690,Argentina,Belgrano de Córdoba
5876,D. Batth,22,67,74,1403,England,Wolverhampton Wanderers
5877,D. Pratley,28,67,67,1905,England,Bolton Wanderers
5878,T. Hall,28,67,67,1274,United States,Houston Dynamo
5879,F. Stenman,30,67,67,1838,Sweden,Djurgårdens IF
5880,F. Sinama-Pongolle,28,67,67,1687,France,Chicago Fire
5881,Rui Fonte,23,67,73,1737,Portugal,SL Benfica
5882,P. Calandria,31,67,67,1692,Argentina,CD O'Higgins
5883,João Silva,23,67,77,1514,Portugal,Bari
5884,M. Schönbächler,23,67,70,1603,Switzerland,FC Zürich
5885,J. Börner,22,67,71,1711,Germany,FC Energie Cottbus
5886,P. Dixon,26,67,68,1845,Scotland,Huddersfield Town
5887,A. Surman,26,67,68,1865,England,Bournemouth
5888,F. Rouamba,26,67,68,1927,Burkina Faso,CA Bastia
5889,S. Aronica,35,67,67,1450,Italy,Palermo
5890,C. Cathcart,24,67,70,1532,Northern Ireland,Blackpool
5891,M. Al Harbi,25,67,72,1777,Saudi Arabia,Al Ahli
5892,B. Angulo,23,67,73,1812,Colombia,Granada CF
5893,J. Ibe,17,67,77,1627,England,Birmingham City
5894,D. Bulykin,33,67,67,1526,Russia,Volga Nizhny Novgorod
5895,R. Delgado,23,67,72,1702,Argentina,Rosario Central
5896,S. Owello,24,67,70,1835,Nigeria,IK Start
5897,N. Marinakis,19,67,76,1703,Greece,Panathinaikos FC
5898,R. Poepon,25,67,69,1677,Netherlands,NAC Breda
5899,D. Monsalve,29,67,67,1352,Colombia,Deportes Tolima
5900,A. Campagnolo,35,67,67,1134,Italy,Cesena
5901,Adriá Carmona,21,67,73,1633,Spain,Girona FC
5902,Isaac Becerra,25,67,71,1312,Spain,Girona FC
5903,M. Vrancic,24,67,71,1754,Germany,SC Paderborn 07
5904,R. Faty,26,67,71,1752,Senegal,AC Ajaccio
5905,J. Lopy,21,67,75,1703,Senegal,FC Sochaux-Montbéliard
5906,A. Faye,35,67,67,1415,Senegal,Hull City
5907,K. Southern,32,67,67,1742,England,Huddersfield Town
5908,Aníbal Capela,22,67,76,1490,Portugal,Associação Académica de Coimbra
