,Name,Age,Overall,Potential,Special,Nationality,Club
6710,S. Anderson,26,65,69,1420,Scotland,St. Johnstone FC
6711,Elsinho,22,65,74,1735,Brazil,Vasco da Gama
6712,D. Perniš,27,65,68,913,Slovakia,Pogoń Szczecin
6713,G. Gyepes,31,65,65,1407,Hungary,Portsmouth
6714,A. Radosavljević,33,65,65,1704,Slovenia,VVV-Venlo
6715,L. Karaboué,24,65,69,1806,Ivory Coast,AS Nancy Lorraine
6716,F. Dickoh,29,65,65,1381,Ghana,KSV Cercle Brugge
6717,Lucas Porcar,22,65,73,1655,Spain,Xerez Club Deportivo
6718,L. Laverone,23,65,72,1864,Italy,Sassuolo
6719,Iñigo Calderón,30,65,65,1713,Spain,Brighton & Hove Albion
6720,J. Cureton,36,65,65,1477,England,Exeter City
6722,T. Barnett,26,65,68,1504,England,Peterborough United
6723,D. Anakoglou,20,65,75,1769,Greece,AEK Athens
6724,M. Sambou,25,65,67,1532,Senegal,La Berrichonne de Châteauroux
6725,A. Barusso,27,65,70,1717,Ghana,Novara
6726,Armando,27,65,71,1502,Spain,Córdoba CF
6727,L. Nego,21,65,74,1633,France,Standard de Liège
6728,M. Uchebo,22,65,69,1517,Nigeria,KSV Cercle Brugge
6729,A. Gcaba,26,65,67,1665,South Africa,Orlando Pirates
6730,P. Pérez,23,65,71,1729,Mexico,Puebla FC
6731,M. Vitkieviez,27,65,69,1672,Switzerland,Servette FC
6732,A. González Tahuilán,32,65,65,1504,Mexico,Club Tijuana
6733,M. Velasco,22,65,67,1700,Mexico,San Luis
6734,D. Batz,21,65,72,1009,Germany,SC Freiburg
6735,M. Sabitzer,18,65,77,1696,Austria,SK Rapid Wien
6736,C. Edwards,33,65,65,1830,Trinidad & Tobago,Ipswich Town
6737,M. Lieder,22,65,68,1536,Netherlands,RKC Waalwijk
6738,Robinho,24,65,70,1640,Brazil,Vasco da Gama
6739,M. Uth,20,65,74,1656,Germany,SC Heerenveen
6740,P. van Moorsel,22,65,70,1679,Netherlands,FC Groningen
6741,C. Diandy,21,65,71,1785,Senegal,Sporting de Charleroi
6743,M. Madl,24,65,68,1753,Austria,SK Sturm Graz
6744,M. Reynolds,25,65,69,1527,Scotland,Aberdeen
6745,C. Diogo,28,65,65,1758,Uruguay,SD Huesca
6746,J. François,32,65,65,1631,France,Le Havre AC
6747,A. Sissoko,22,65,75,1736,France,Stade Brestois 29
6748,R. Hulse,32,65,65,1669,England,Millwall
6749,P. Gazzaniga,20,65,75,1253,Argentina,Southampton
6750,Carlos,27,65,66,1382,Brazil,Ettifaq FC
6751,L. Deaux,23,65,73,1706,France,FC Nantes
6752,G. Mertens,21,65,72,1688,Belgium,KSV Cercle Brugge
6753,Park Hee Do,26,65,68,1619,Korea Republic,Jeonbuk Hyundai Motors
6754,M. Massad,29,65,65,1698,Saudi Arabia,Al Hilal
6755,D. Larsson,25,65,70,1719,Sweden,Real Valladolid CF
6756,A. Valentini,24,65,70,990,Italy,FC Pro Vercelli 1892
6757,M. de Luna,24,65,66,1534,Mexico,Chivas USA
6758,D. Albadoro,23,65,68,1708,Italy,Bari
6759,Jean Deretti,19,65,77,1598,Brazil,Grêmio
6760,M. Albrechtsen,32,65,65,1638,Denmark,Brøndby IF
6761,P. Bürger,25,65,71,1713,Austria,SV Mattersburg
6762,Revson,24,65,72,1846,Brazil,CD Nacional
6763,G. Angoula,29,65,65,1694,France,Sporting Club de Bastia
6764,D. Bowditch,26,65,65,1769,England,Milton Keynes Dons
6765,França,21,65,74,1699,Brazil,Hannover 96
6766,A. Semenov,23,65,69,1404,Russia,Amkar Perm
6767,D. Bassi,27,65,69,1070,Italy,Empoli
6768,S. Larsson,29,65,65,1711,Sweden,IF Elfsborg
6769,D. Estrada,24,65,65,1736,United States,Seattle Sounders FC
6772,D. Buzzegoli,29,65,65,1856,Italy,Novara
6773,C. Zhang,23,65,72,1527,China PR,Eintracht Braunschweig
6774,Rafael Lopes,20,65,74,1550,Portugal,Moreirense FC
6775,E. Velikonja,23,65,70,1619,Slovenia,Cardiff City
6776,David García,30,65,65,1616,Spain,UD Las Palmas
6777,J. Anangonó,23,65,73,1503,Ecuador,Chicago Fire
6778,S. Foster,31,65,65,1415,England,Barnsley
6779,I. Anya,24,65,68,1669,Scotland,Watford
6780,P. Bernier,32,65,65,1897,Canada,Montreal Impact
6781,Crespo,25,65,70,1677,Spain,Hellas Verona
6782,D. Higginbotham,33,65,65,1739,England,Sheffield United
6783,R. Lašík,19,65,81,1725,Slovakia,Brescia
6784,K. Hazurov,26,65,65,1545,Bulgaria,Lierse SK
6785,A. Mooy,21,65,73,1826,Australia,Western Sydney Wanderers
6786,N. Dzalamidze,20,65,71,1661,Georgia,Jagiellonia Białystok
6788,K. Lamprou,20,65,72,1161,Greece,Feyenoord
6789,A. Ivanov,30,65,65,1644,Russia,Mordovia Saransk
6790,G. Delvecchio,34,65,65,1757,Italy,Grosseto
6791,G. Coke,26,65,69,1842,England,Sheffield Wednesday
6792,E. Knudtzon,23,65,70,1633,Norway,Lillestrøm SK
6793,A. Bamba,22,65,72,1687,Ivory Coast,Dijon FCO
6794,I. Ouédraogo,23,65,69,1580,Burkina Faso,FC Admira Wacker Mödling
6795,Z. Al Sulim,22,65,70,1532,Saudi Arabia,Ettifaq FC
6797,O. Al Ghamdi,33,65,65,1708,Saudi Arabia,Al Shabab
6798,D. Arreola,26,65,69,1829,Mexico,Pachuca
6799,B. Barklage,25,65,65,1820,United States,New York Red Bulls
6800,Bruno Collaço,22,65,76,1854,Brazil,Clube Náutico Capibaribe
6801,M. Pereyra,22,65,73,1629,Uruguay,FC Krasnodar
6802,C. Porter,28,65,65,1647,England,Sheffield United
6803,G. Nielsen,25,65,70,1076,Faroe Islands,Silkeborg IF
6804,A. Gerrard,26,65,66,1482,Republic of Ireland,Huddersfield Town
6805,R. Harley,27,65,65,1786,England,Brighton & Hove Albion
6806,T. Matton,26,65,66,1660,Belgium,KV Kortrijk
6807,Wallace,25,65,66,1892,Brazil,KAA Gent
6808,J. Hofmann,19,65,74,1498,Germany,Borussia Dortmund
6809,C. Schwegler,28,65,65,1710,Switzerland,FC Red Bull Salzburg
6810,R. Sartre,29,65,65,1422,France,La Berrichonne de Châteauroux
6811,F. Müller,25,65,66,1776,Germany,FC Erzgebirge Aue
6812,S. Brisley,22,65,67,1414,England,Peterborough United
6813,M. Schulze,23,65,72,1682,Germany,FC Energie Cottbus
6814,A. Hahn,21,65,73,1642,Germany,FC Augsburg
6815,G. Gimbert,26,65,65,1702,France,Stade Lavallois Mayenne FC
6816,O. Rincón,26,65,68,1726,Mexico,San Luis
6817,P. Bojić,28,65,65,1937,Australia,Central Coast Mariners
6818,Nano,27,65,68,1827,Spain,SD Ponferradina
6819,T. Reifeltshammer,23,65,70,1303,Austria,SV Ried
6820,Gilvan,28,65,65,1800,Brazil,Hércules CF
6821,A. Longhi,23,65,69,1682,Italy,Sassuolo
6822,P. Franquart,27,65,66,1610,France,RAEC Mons
6823,G. Freddi,25,65,68,1542,Italy,Urbs Reggina 1914 
6824,Sergi Gómez,20,65,76,1616,Spain,FC Barcelona B
6825,L. de Kogel,20,65,71,1631,Netherlands,FC Utrecht
6826,B. Al Nakhli,24,65,70,1621,Saudi Arabia,Al Fateh
6827,M. Osuna,23,65,69,1789,Mexico,Querétaro
6828,A. El-Abd,27,65,65,1417,Egypt,Brighton & Hove Albion
6829,M. Malinowski,36,65,65,1646,Poland,Ruch Chorzów
6830,M. Waghorn,22,65,71,1643,England,Leicester City
6831,D. Drobo-Ampem,24,65,67,1609,Ghana,Esbjerg fB
6832,D. Drobo-Ampem,24,65,67,1609,Ghana,Esbjerg fB
6833,Kayke,24,65,70,1697,Brazil,Aalborg BK
6834,W. Pawłowski,19,65,73,953,Poland,Udinese
6835,D. Nilsson,21,65,71,1070,Sweden,IFK Norrköping
6836,Walter Fernández,22,65,69,1558,Spain,Sporting Lokeren
6837,C. Schindler,22,65,73,1423,Germany,TSV 1860 München
6838,D. Djokovic,22,65,77,1793,Croatia,Cesena
6839,J. Borring,27,65,67,1716,Denmark,Randers FC
6840,M. Amoah,31,65,65,1618,Ghana,SC Heerenveen
6841,Marco Matias,23,65,69,1627,Portugal,Vitória Guimarães
6842,S. Abu Hash'hash,31,65,65,1640,Jordan,Al Fateh
6843,S. Pearson,29,65,65,1791,Scotland,Bristol City
6844,P. Boya,28,65,65,1652,Cameroon,Randers FC
6845,E. Avila,24,65,65,1780,United States,Chivas USA
6846,W. Sonck,33,65,65,1640,Belgium,Waasland-Beveren
6847,C. Maguire,23,65,68,1689,Scotland,Sheffield Wednesday
6848,D. Green,23,65,70,1620,England,Charlton Athletic
6849,D. Márquez,26,65,68,1633,Mexico,Club Tijuana
6850,T. Beltran,24,65,71,1755,United States,Real Salt Lake
6851,D. Ricketts,35,65,65,1224,Jamaica,Portland Timbers
6852,I. Sproule,31,65,65,1757,Northern Ireland,Ross County FC
6853,R. Miller,27,65,65,1825,Costa Rica,New York Red Bulls
6854,João Coimbra,26,65,70,1814,Portugal,Estoril Praia
6855,N. Fauvergue,27,65,65,1642,France,Stade de Reims
6856,A. Davies,27,65,65,1393,England,Bradford City
6857,G. Roberts,28,65,65,1648,England,Swindon Town
6858,Tiago Pinto,24,65,70,1819,Portugal,Racing Santander
6859,D. Gygax,30,65,65,1710,Switzerland,FC Luzern
6860,S. De Roover,27,65,66,1794,Belgium,NAC Breda
6862,V. Savić,21,65,75,1392,Serbia,SG Dynamo Dresden
6863,E. Kace,18,65,78,1744,Albania,PAOK
6864,P. McCourt,28,65,65,1620,Northern Ireland,Celtic
6865,P. Nyarko,26,65,65,1710,Ghana,Chicago Fire
6866,K. Ramsteijn,22,65,69,1556,Netherlands,VVV-Venlo
6867,Adrián Ortolá,18,65,74,1132,Spain,Villarreal CF
6868,M. Hugosson,38,65,65,982,Sweden,Gefle IF
6869,P. Ingelsten,30,65,65,1706,Sweden,Viking FK
6870,D. Fagundez,17,65,74,1628,Uruguay,New England Revolution
6871,V. Reset,26,65,68,1613,France,CS Sedan Ardennes
6872,Park Jun Tae,22,65,69,1539,Korea Republic,Jeonnam Dragons
6873,M. Höttecke,25,65,69,963,Germany,1. FC Union Berlin
6874,R. Nakhushev,27,65,65,1774,Russia,FC Krasnodar
6875,A. Lisuzzo,31,65,65,1507,Italy,Novara
6876,Serantes,22,65,69,1159,Spain,Athletic Club de Bilbao
6877,Mauro,21,65,72,1736,Brazil,SC Braga
6878,S. Thesker,21,65,74,1489,Germany,TSG 1899 Hoffenheim
6879,M. Belyaev,20,65,75,1389,Russia,FC Rostov
6880,L. Williamson,30,65,65,1882,Jamaica,Blackburn Rovers
6881,I. Majstorović,30,65,65,1497,Germany,SV Mattersburg
6882,M. Skjønsberg,29,65,65,1681,Norway,IFK Norrköping
6883,Jony,27,65,66,1746,Spain,CD Guadalajara
6884,Kim Sung Hwan,25,65,70,1926,Korea Republic,Ulsan Hyundai FC
6885,J. Chiapas,26,65,68,1795,Mexico,U.N.A.M.
6886,D. Edgar,25,65,69,1710,Canada,Burnley
6887,U. Ramé,39,65,65,1079,France,CS Sedan Ardennes
6888,D. Moor,28,65,65,1630,United States,Colorado Rapids
6889,A. Tlisov,30,65,65,1806,Russia,Kuban Krasnodar
6890,F. Ojo,20,65,75,1844,Belgium,Beerschot AC
6891,M. Pazdan,24,65,67,1711,Poland,Jagiellonia Białystok
6892,Kang Seung Jo,26,65,65,1787,Korea Republic,Gyeongnam FC
6893,Kang Seung Jo,26,65,65,1787,Korea Republic,Gyeongnam FC
6894,S. Koné,29,65,65,1614,Ivory Coast,Nîmes Olympique
6895,S. Ngcobo,28,65,65,1734,South Africa,Kaizer Chiefs
6896,Vitor Vinha,25,65,67,1755,Portugal,Gil Vicente FC
6897,J. Yontcha,29,65,65,1649,Cameroon,SC Olhanense
6898,M. Seip,30,65,65,1472,Netherlands,VVV-Venlo
6899,L. Anania,32,65,66,920,Italy,Padova
6900,J. Jönsson,28,65,65,1767,Sweden,IF Elfsborg
6901,A. Ludwig,21,65,72,1804,Germany,TSG 1899 Hoffenheim
6902,F. Toski,25,65,69,1726,Germany,VfL Bochum 1848
6903,A. Schalk,19,65,73,1648,Netherlands,NAC Breda
6904,E. Ekpo,24,65,72,1824,Nigeria,Molde FK
6905,C. Klem,21,65,69,1843,Austria,SK Sturm Graz
6906,A. Martin,22,65,69,1444,England,Coventry City
6907,M. Nafti,33,65,65,1713,Tunisia,Real Murcia Club de Fútbol
6908,Jeferson,20,65,75,1692,Brazil,Botafogo
6909,Lucas Fonseca,26,65,67,1440,Brazil,Bahia
6910,D. Grainger,25,65,72,1665,England,Heart of Midlothian
6911,Kwon Soon Hyung,26,65,67,1809,Korea Republic,Jeju United FC
6912,J. Ogu,24,65,72,1837,Nigeria,Associação Académica de Coimbra
6913,Bébé,21,65,74,1616,Portugal,Rio Ave FC
6914,L. Fané,24,65,68,1795,Mali,Al Shoulla
6915,K. Van Hoevelen,29,65,67,1527,Belgium,KV Mechelen
6916,A. Skúlason,25,65,68,1749,Iceland,GIF Sundsvall
6917,Morcillo,26,65,72,1489,Spain,RC Recreativo de Huelva
6918,N. Kebano,20,65,74,1639,France,Stade Malherbe Caen
6919,K. Voser,25,65,71,1793,Switzerland,FC Basel 1893
6920,D. Marcq,23,65,73,1643,France,CS Sedan Ardennes
6921,G. Garza,20,65,70,1793,United States,Club Tijuana
6922,Sodinha,23,65,70,1701,Brazil,Brescia
6923,F. Kostić,19,65,74,1751,Serbia,FC Groningen
6924,Mike,19,65,79,1558,Brazil,Internacional
6925,S. Traut,27,65,66,1767,Germany,VfR Aalen
6926,N. Akrour,37,65,65,1626,Algeria,FC Istres Ouest Provence
6927,Thiago Cionek,26,65,70,1556,Poland,Padova
6928,Lee Chang Hoon,25,65,66,1685,Korea Republic,Seongnam FC
6929,J. Osorio,20,65,77,1680,Canada,Toronto FC
6930,R. Gerus,31,65,66,1224,Russia,Amkar Perm
6931,U. Ihemelu,29,65,65,1559,United States,FC Dallas
6932,A. Blanco,24,65,73,967,Mexico,Pachuca
6933,Kwak Kwang Sun,26,65,65,1601,Korea Republic,Suwon Samsung Bluewings
6934,B. Acosty,20,65,75,1650,Ghana,Castellammare di Stabia
6935,D. Meul,30,65,65,1070,Belgium,Willem II
6936,V. Rennella,23,65,72,1638,Italy,Córdoba CF
6937,D. Tonucci,23,65,68,1452,Italy,Cesena
6938,E. Schiavon,29,65,65,1838,Italy,Cittadella
6939,M. Beevers,22,65,68,1424,England,Millwall
6940,López Silva,29,65,65,1635,Spain,Córdoba CF
6941,Maranhão,28,65,65,1659,Brazil,Jeju United FC
6943,M. Lépicier,26,65,65,1583,DR Congo,Beerschot AC
6944,J. Campbell-Ryce,29,65,65,1683,Jamaica,Notts County
6945,R. Mahrez,21,65,69,1501,France,Le Havre AC
6946,E. Johansson,23,65,70,1632,Sweden,Malmö FF
6947,M. Linnes,20,65,75,1766,Norway,Molde FK
6948,L. Mulemo,25,65,66,1821,DR Congo,KV Kortrijk
6949,R. Findley,26,65,65,1697,United States,Real Salt Lake
6950,T. Hoban,18,65,72,1572,Republic of Ireland,Watford
6951,A. Ateef,28,65,65,1695,Saudi Arabia,Al Nassr
6952,P. Clarke,30,65,65,1441,England,Huddersfield Town
6953,Marcos Paulo,23,65,71,1824,Brazil,Associação Académica de Coimbra
6954,Marcos Paulo,23,65,71,1824,Brazil,Associação Académica de Coimbra
6955,Kim Sung Jun,24,65,73,1863,Korea Republic,Seongnam FC
6956,V. Gunnarsson,32,65,65,1712,Iceland,Stabæk Fotball
6957,L. Mendoza,22,65,67,1674,Mexico,San Luis
6958,M. Scaglia,35,65,65,1669,Italy,FC Pro Vercelli 1892
6959,L. Lekgwathi,35,65,65,1614,South Africa,Orlando Pirates
6960,T. Genkov,28,65,65,1756,Bulgaria,Wisła Kraków
6961,T. Stewart,24,65,69,1531,Jamaica,Aalesunds FK
6962,I. Moro,18,65,74,1842,Ghana,AIK
6963,J. Tau,31,65,65,1619,South Africa,Kaizer Chiefs
6964,K. Álvarez,20,65,69,1602,Mexico,Guadalajara
6965,Marcos Vinícius,17,65,76,1658,Brazil,Clube Náutico Capibaribe
6966,Carlos Saleiro,26,65,69,1695,Portugal,Associação Académica de Coimbra
6967,D. Davis,21,65,74,1715,England,Wolverhampton Wanderers
6968,A. Tunchev,30,65,65,1414,Bulgaria,Zagłębie Lubin
6969,W. Martínez,30,65,65,1739,Honduras,San Jose Earthquakes
6970,J. Hector,22,65,70,1740,Germany,1. FC Köln
6971,Lee Jin Ho,27,65,65,1713,Korea Republic,Jeju United FC
6972,B. Kopplin,23,65,72,1715,Germany,1. FC Union Berlin
6973,Balboa,27,65,65,1743,Equatorial Guinea,SC Beira Mar
6974,A. Fernández,24,65,65,1095,Mexico,Tigres U.A.N.L.
6975,K. Stöger,18,65,79,1584,Austria,VfB Stuttgart
6976,G. Lovrencsics,23,65,72,1803,Hungary,Lech Poznań
6977,M. Duhamel,27,65,65,1604,France,Stade Malherbe Caen
6978,B. Khuzwayo,22,65,75,1127,South Africa,Kaizer Chiefs
6979,F. Atik,28,65,65,1692,France,En Avant de Guingamp
6980,K. McDonald,23,65,69,1760,Scotland,Sheffield United
6981,B. André,21,65,74,1595,France,AC Ajaccio
6982,D. Yilmaz,24,65,68,1683,Turkey,SC Paderborn 07
6983,Bonfim,20,65,75,1418,Brazil,Coritiba
6984,L. Grech,31,65,65,1737,Argentina,VfR Aalen
6985,I. Smolnikov,23,65,72,1756,Russia,FC Krasnodar
6986,Z. MacMath,20,65,68,1142,United States,Philadelphia Union
6987,D. Gerken,27,65,68,1215,England,Bristol City
6988,A. Sami,27,65,70,1591,DR Congo,AS Nancy Lorraine
6989,F. Jungwirth,23,65,70,1538,Germany,SG Dynamo Dresden
6990,D. Rodríguez,22,65,75,1753,Uruguay,Udinese
6991,J. Nava,22,65,72,1664,Mexico,Querétaro
6992,J. Acquistapace,23,65,70,1440,Germany,VfL Bochum 1848
6993,L. Lacroix,20,65,76,1733,Switzerland,FC Sion
6994,G. Long,18,65,74,1167,England,Sheffield United
6995,A. Alsdairy,20,65,68,1091,Saudi Arabia,Al Hilal
6996,Choi Jae Soo,29,65,65,1862,Korea Republic,Suwon Samsung Bluewings
6997,A. Lee-Barrett,28,65,66,1174,England,Ipswich Town
6998,P. Castellini,33,65,65,1667,Italy,Sampdoria
6999,N. Ferreira,30,65,65,1832,Portugal,FC Thun
7000,D. Stahl,23,65,69,1741,Germany,TSV 1860 München
7001,T. Azevedo,20,65,73,1637,Belgium,Oud-Heverlee Leuven
7002,M. Sels,20,65,68,1250,Belgium,Lierse SK
7003,N. Höfler,22,65,69,1681,Germany,FC Erzgebirge Aue
7004,I. Romo,29,65,65,1575,Mexico,Puebla FC
7005,Kwoun Sun Tae,27,65,70,1139,Korea Republic,Jeonbuk Hyundai Motors
7006,Daniel Bamberg,28,65,65,1749,Brazil,FK Haugesund
7007,M. Trotta,19,65,76,1602,Italy,Brentford
7008,R. Stevenson,27,65,65,1788,Scotland,Heart of Midlothian
7009,A. Donnarumma,21,65,75,896,Italy,Genoa
7010,B. van Polen,26,65,66,1681,Netherlands,PEC Zwolle
7011,Jung In Whan,25,65,73,1533,Korea Republic,Jeonbuk Hyundai Motors
7012,J. Janse,25,65,67,1621,Netherlands,NAC Breda
7013,R. Mason,21,65,71,1710,England,FC Lorient
7016,M. Pfertzel,31,65,65,1726,France,1. FC Union Berlin
7018,A. Karadas,30,65,65,1725,Norway,Sogndal Fotball
7019,G. Segares,29,65,65,1804,Costa Rica,Chicago Fire
7020,A. Tamboura,27,65,68,1814,Mali,Randers FC
7021,Gerard Moreno,20,65,71,1542,Spain,Villarreal CF
7022,J. Gastien,24,65,70,1805,France,Chamois Niortais Football Club
7023,S. Gíslason,32,65,65,1777,Iceland,Oud-Heverlee Leuven
7024,D. Haynes,24,65,68,1684,England,Charlton Athletic
7025,L. Di Matteo,24,65,68,1729,Italy,Vicenza
7026,Álvaro,21,65,72,1514,Spain,RCD Mallorca
7027,Jocinei,22,65,75,1830,Brazil,Corinthians
7028,J. Bennett,22,65,76,1702,England,Aston Villa
7029,J. Hutchinson,32,65,65,1873,Malta,Central Coast Mariners
7030,M. Bosančić,24,65,68,1805,Serbia,Gyeongnam FC
7031,N. Pallois,24,65,69,1531,France,Chamois Niortais Football Club
7032,T. Puljic,29,65,65,1473,Croatia,FC Luzern
7033,A. Di Nardo,32,65,65,1593,Italy,Cittadella
7034,K. Stamatopoulos,32,65,65,1025,Canada,AIK
7035,S. Souprayen,23,65,70,1557,France,Dijon FCO
7036,V. Dyakov,23,65,74,1445,Russia,FC Rostov
7037,A. Masi,19,65,77,1403,Italy,Ternana
7038,T. Schrammel,24,65,71,1781,Austria,SK Rapid Wien
7039,A. Bernardini,25,65,68,1514,Italy,Livorno
7040,Tiago Gomes,25,65,69,1753,Portugal,Estoril Praia
7041,N. Verdier,25,65,70,1543,France,GFC Ajaccio
7042,C. Seitz,25,65,66,1157,United States,FC Dallas
7043,F. Sporkslede,18,65,76,1721,Netherlands,Ajax
7044,A. Schäfer,29,65,65,1774,Germany,FC Ingolstadt 04
7045,J. Absalonsen,26,65,70,1589,Denmark,SønderjyskE
7046,H. Morales,27,65,66,1598,Mexico,Monterrey
7047,Rincón,25,65,72,1432,Brazil,ESTAC Troyes
7048,A. Ranellucci,29,65,65,1330,Italy,FC Pro Vercelli 1892
7049,A. Głowacki,33,65,65,1624,Poland,Wisła Kraków
7050,Mano,25,65,69,1775,Portugal,Estoril Praia
7051,J. Fanchone,23,65,70,1783,France,Nîmes Olympique
7052,T. Makonda,22,65,74,1810,France,Stade Brestois 29
7053,A. Regazzoni,29,65,65,1746,Switzerland,FC Sion
7054,T. Bjarnason,25,65,68,1782,Iceland,Randers FC
7055,Guilherme,26,65,71,1534,Brazil,Melbourne Victory
7057,F. Zoko,28,65,65,1785,Ivory Coast,Notts County
7058,Otávio,17,65,79,1532,Brazil,Internacional
7059,Quini,31,65,65,1709,Spain,Racing Santander
7060,J. Mununga,24,65,69,1773,DR Congo,Beerschot AC
7061,L. Grant,29,65,65,1214,England,Burnley
7062,S. Hutchinson,22,65,74,1670,England,Nottingham Forest
7063,L. Gomis,22,65,75,1025,Italy,Ascoli
7064,A. Ropotan,26,65,70,1812,Romania,Volga Nizhny Novgorod
7065,Ailson,32,65,65,1295,Brazil,Sport Club do Recife
7066,C. Malonga,24,65,72,1668,Congo,FC Lausanne-Sport
7067,Javi Barral,30,65,65,1647,Spain,CD Guadalajara
7068,D. Powers,21,65,69,1765,United States,Colorado Rapids
7069,D. De Beule,30,65,65,1816,Belgium,Roda JC Kerkrade
7070,Catalá,27,65,70,1630,Spain,Real Murcia Club de Fútbol
7071,Ernesto,27,65,72,1672,Spain,RC Recreativo de Huelva
7072,R. Ibrahim,21,65,75,1651,Nigeria,Kilmarnock
7073,Jaime,23,65,71,1620,Portugal,SC Beira Mar
7074,M. Keane,19,65,76,1477,England,Leicester City
7075,Carlos Caballero,27,65,70,1740,Spain,Córdoba CF
7076,Carlos Caballero,27,65,70,1740,Spain,Córdoba CF
7077,D. Ragatzu,20,65,77,1754,Italy,FC Pro Vercelli 1892
7078,C. Vicento,21,65,70,1632,Netherlands,ADO Den Haag
7079,Razak,25,65,69,1130,Ghana,CD Guadalajara
7080,Jussandro,20,65,74,1690,Brazil,Bahia
7081,D. Vavilin,29,65,66,1150,Russia,Krylya Sovetov Samara
7082,W. De Decker,30,65,65,1680,Belgium,Beerschot AC
7083,T. Mangani,25,65,69,1810,France,AS Nancy Lorraine
7084,Deivid,23,65,72,1587,Spain,UD Las Palmas
7085,P. Pasanen,31,65,65,1614,Finland,Aarhus GF
7086,L. Bromby,32,65,65,1501,England,Leeds United
7087,D. Rudd,21,65,72,1067,England,Preston North End
7088,Bruno Gallo,24,65,68,1769,Brazil,Vitória de Setúbal
7089,K. Ritchie,21,65,72,1774,South Africa,Kaizer Chiefs
7090,D. Yedlin,18,65,74,1798,United States,Seattle Sounders FC
7091,D. Soddimo,24,65,68,1691,Italy,Grosseto
7092,A. Johansson,29,65,65,1688,Sweden,IFK Göteborg
7093,R. Ruiz,26,65,65,1805,Mexico,Club Tijuana
7094,D. Jakovic,26,65,65,1524,Canada,DC United
7095,J. Steele,26,65,65,1769,Northern Ireland,New York Red Bulls
7096,F. Feltscher,24,65,71,1695,Venezuela,Grasshopper Club Zürich
7097,B. Diabang,23,65,68,1730,Bosnia Herzegovina,KV Mechelen
7098,D. Kohr,18,65,76,1698,Germany,Bayer 04 Leverkusen
7099,A. Yusupov,22,65,72,1779,Russia,Dinamo Moscow
7100,T. Kempe,23,65,70,1713,Germany,SG Dynamo Dresden
7101,A. Balijon,29,65,66,997,France,Stade Lavallois Mayenne FC
7102,V. Muratori,24,65,70,1558,France,AS Nancy Lorraine
7103,Guilherme,21,65,78,1785,Brazil,SC Braga
7104,Ricardo Rocha,33,65,65,1592,Portugal,Portsmouth
7105,K. Rogulj,26,65,69,1349,Croatia,FK Austria Wien
7106,A. Wooten,22,65,70,1549,United States,SV Sandhausen
7107,D. Furman,19,65,77,1801,Poland,Legia Warszawa
7108,A. Solari,20,65,76,1770,Argentina,River Plate
7109,S. Di Carmine,23,65,70,1556,Italy,Cittadella
7110,Nivaldo,23,65,67,1651,Cape Verde,Associação Académica de Coimbra
7111,Rodrigo Antônio,24,65,69,1682,Brazil,Clube Sport Marítimo
7112,A. Fathi,27,65,65,1765,Egypt,Hull City
7113,S. Bywater,31,65,65,1181,England,Sheffield Wednesday
7114,L. Gassama,22,65,72,1623,Senegal,FC Lorient
7115,J. Hélan,20,65,70,1750,France,Sheffield Wednesday
7116,C. Hemlein,21,65,73,1631,Germany,VfB Stuttgart
7117,M. Derbyshire,26,65,66,1579,England,Blackpool
7118,J. Fleck,20,65,76,1697,Scotland,Coventry City
7119,Y. Ravet,22,65,73,1586,France,Angers SCO
7120,N. Soumah,27,65,66,1801,Guinea,Al Faisaly
7121,G. Abruzzese,31,65,65,1536,Italy,Crotone
7122,R. Meara,21,65,70,1024,Republic of Ireland,New York Red Bulls
7123,Edcarlos,27,65,68,1470,Brazil,Seongnam FC
7124,G. Venegas,28,65,68,1535,Mexico,Atlante
7125,B. Riise,29,65,65,1909,Norway,Lillestrøm SK
7126,D. Chiumiento,27,65,69,1645,Switzerland,FC Zürich
7127,E. Ngolok,23,65,69,1781,Cameroon,Oud-Heverlee Leuven
7128,E. Starikov,23,65,72,1657,United States,FC Rostov
7129,S. Magnasco,19,65,74,1686,Chile,FC Groningen
7130,D. Harding,28,65,65,1720,England,Nottingham Forest
7131,R. McCabe,19,65,76,1792,Scotland,Sheffield Wednesday
7132,O. Flores,33,65,65,1559,Mexico,Jaguares de Chiapas
7133,S. Yahia-Chérif,27,65,67,1631,Algeria,FC Istres Ouest Provence
7134,M. Rosheuvel,21,65,70,1595,Netherlands,AZ Alkmaar
7135,R. Colombo,36,65,65,993,Italy,Napoli
7136,S. Wootton,20,64,68,1419,England,Manchester United
7137,S. Wootton,20,64,68,1419,England,Manchester United
7138,P. Monteyne,29,64,64,1854,Belgium,RAEC Mons
7139,Y. Al Bakhit,24,64,66,1707,Jordan,Al Faisaly
